14:40:57.934],-349,-1,2675
14:40:57.945],-350,-1,2675
14:40:57.956],-350,-1,2675
14:40:57.967],-350,-2,2675
14:40:57.978],-350,-2,2675
14:40:57.989],-350,-1,2675
14:40:58.000],-350,-1,2675
14:40:58.011],-350,-1,2675
14:40:58.022],-350,-1,2675
14:40:58.033],-350,-2,2675
14:40:58.044],-351,-2,2675
14:40:58.055],-351,-1,2675
14:40:58.066],-351,-2,2675
14:40:58.077],-351,-2,2675
14:40:58.088],-352,-2,2675
14:40:58.099],-352,-2,2675
14:40:58.110],-352,-6,2675
14:40:58.121],-352,-6,2675
14:40:58.132],-353,-5,2675
14:40:58.143],-353,-5,2675
14:40:58.154],-353,-5,2675
14:40:58.165],-353,-5,2675
14:40:58.176],-353,-4,2675
14:40:58.187],-353,-4,2675
14:40:58.198],-353,-3,2675
14:40:58.209],-353,-3,2675
14:40:58.220],-354,-3,2675
14:40:58.231],-354,-2,2675
14:40:58.242],-354,-2,2675
14:40:58.253],-354,-2,2675
14:40:58.264],-354,-2,2675
14:40:58.275],-354,-1,2675
14:40:58.286],-354,-1,2675
14:40:58.297],-354,-1,2675
14:40:58.308],-355,-1,2675
14:40:58.319],-355,-1,2675
14:40:58.330],-355,0,2674
14:40:58.341],-355,0,2675
14:40:58.352],-355,0,2674
14:40:58.363],-355,0,2675
14:40:58.374],-355,0,2675
14:40:58.385],-355,0,2675
14:40:58.396],-355,0,2675
14:40:58.407],-356,0,2676
14:40:58.421],-356,0,2676
14:40:58.429],-356,0,2676
14:40:58.440],-356,0,2676
14:40:58.451],-357,0,2677
14:40:58.462],-357,0,2677
14:40:58.473],-357,0,2677
14:40:58.484],-357,0,2677
14:40:58.495],-357,0,2678
14:40:58.506],-357,0,2678
14:40:58.517],-358,0,2678
14:40:58.528],-357,0,2678
14:40:58.539],-357,0,2678
14:40:58.550],-358,0,2679
14:40:58.561],-358,0,2679
14:40:58.572],-358,0,2679
14:40:58.583],-358,0,2679
14:40:58.594],-358,0,2679
14:40:58.605],-358,0,2679
14:40:58.616],-358,1,2680
14:40:58.627],-358,0,2680
14:40:58.638],-358,0,2680
14:40:58.649],-358,0,2680
14:40:58.660],-358,0,2680
14:40:58.671],-359,0,2681
14:40:58.682],-359,0,2681
14:40:58.693],-360,0,2681
14:40:58.704],-360,0,2681
14:40:58.715],-360,0,2681
14:40:58.726],-359,1,2681
14:40:58.737],-360,0,2681
14:40:58.749],-360,0,2681
14:40:58.759],-360,0,2681
14:40:58.770],-360,0,2680
14:40:58.781],-361,0,2681
14:40:58.792],-361,0,2681
14:40:58.803],-361,0,2681
14:40:58.814],-361,0,2681
14:40:58.825],-361,0,2681
14:40:58.836],-361,0,2681
14:40:58.847],-361,0,2681
14:40:58.858],-362,0,2682
14:40:58.869],-362,0,2682
14:40:58.880],-362,0,2682
14:40:58.891],-362,0,2682
14:40:58.902],-362,0,2682
14:40:58.913],-363,0,2682
14:40:58.924],-363,0,2682
14:40:58.935],-364,0,2682
