14:43:53.477],-8997,0,-16215
14:43:53.488],-8997,1,-16219
14:43:53.499],-8999,2,-16221
14:43:53.510],-8999,5,-16226
14:43:53.521],-9000,2,-16225
14:43:53.532],-9001,2,-16223
14:43:53.543],-9002,0,-16226
14:43:53.554],-9003,0,-16225
14:43:53.565],-9004,2,-16223
14:43:53.577],-9004,2,-16218
14:43:53.587],-9004,6,-16220
14:43:53.598],-9003,6,-16212
14:43:53.609],-9000,3,-16218
14:43:53.624],-8998,2,-16217
14:43:53.631],-8998,4,-16211
14:43:53.642],-8995,8,-16218
14:43:53.653],-8996,7,-16221
14:43:53.664],-8998,3,-16213
14:43:53.675],-9000,3,-16213
14:43:53.686],-9000,1,-16221
14:43:53.697],-9002,0,-16221
14:43:53.708],-9001,2,-16219
14:43:53.719],-9000,3,-16224
14:43:53.730],-9000,1,-16224
14:43:53.741],-9001,-1,-16232
14:43:53.752],-9002,0,-16221
14:43:53.763],-9002,1,-16228
14:43:53.774],-9003,1,-16223
14:43:53.785],-9000,4,-16221
14:43:53.796],-8999,3,-16218
14:43:53.807],-8999,-3,-16226
14:43:53.818],-9000,-1,-16235
14:43:53.829],-9002,2,-16234
14:43:53.840],-9004,1,-16231
14:43:53.851],-9004,2,-16236
14:43:53.862],-9005,0,-16234
14:43:53.873],-9005,-1,-16230
14:43:53.884],-9004,3,-16224
14:43:53.895],-9001,3,-16225
14:43:53.906],-8998,2,-16220
14:43:53.917],-8999,2,-16207
14:43:53.928],-9000,0,-16218
14:43:53.939],-9001,-1,-16214
14:43:53.950],-8999,-1,-16219
14:43:53.961],-8998,1,-16222
14:43:53.972],-9000,0,-16224
14:43:53.983],-8999,-2,-16232
14:43:53.994],-9001,-2,-16235
14:43:54.005],-9003,-3,-16239
14:43:54.016],-9004,-3,-16238
14:43:54.027],-9006,3,-16232
14:43:54.038],-9006,3,-16239
14:43:54.049],-9005,0,-16226
14:43:54.060],-9003,2,-16229
14:43:54.071],-9002,0,-16220
14:43:54.082],-9000,4,-16218
14:43:54.093],-8999,5,-16225
14:43:54.104],-9000,2,-16222
14:43:54.115],-9001,1,-16214
14:43:54.126],-9002,-2,-16222
14:43:54.137],-9003,-2,-16228
14:43:54.148],-9004,-2,-16229
14:43:54.159],-9004,-2,-16224
14:43:54.170],-9004,-2,-16231
