14:41:05.648],-9157,-86,-5063
14:41:05.658],-9162,-93,-5071
14:41:05.668],-9159,-96,-5073
14:41:05.678],-9160,-101,-5072
14:41:05.689],-9162,-106,-5082
14:41:05.698],-9157,-106,-5094
14:41:05.708],-9162,-110,-5100
14:41:05.718],-9159,-106,-5106
14:41:05.728],-9158,-105,-5108
14:41:05.741],-9157,-107,-5108
14:41:05.748],-9151,-105,-5109
14:41:05.758],-9148,-103,-5112
14:41:05.768],-9143,-103,-5111
14:41:05.777],-9130,-100,-5118
14:41:05.789],-9129,-105,-5113
14:41:05.798],-9118,-104,-5126
14:41:05.808],-9111,-104,-5123
14:41:05.818],-9109,-104,-5130
14:41:05.828],-9102,-103,-5139
14:41:05.838],-9097,-100,-5137
14:41:05.848],-9099,-99,-5147
14:41:05.858],-9094,-94,-5140
14:41:05.869],-9096,-92,-5138
14:41:05.878],-9096,-86,-5152
14:41:05.888],-9093,-82,-5156
14:41:05.898],-9099,-81,-5162
14:41:05.908],-9096,-76,-5153
14:41:05.918],-9099,-73,-5159
14:41:05.928],-9102,-72,-5166
14:41:05.938],-9099,-68,-5168
14:41:05.948],-9108,-70,-5166
14:41:05.958],-9107,-69,-5171
14:41:05.968],-9108,-68,-5175
14:41:05.978],-9114,-68,-5172
14:41:05.989],-9115,-68,-5180
14:41:05.998],-9117,-69,-5184
14:41:06.008],-9119,-68,-5186
14:41:06.018],-9121,-68,-5188
14:41:06.028],-9123,-69,-5178
14:41:06.038],-9122,-71,-5195
14:41:06.048],-9125,-74,-5192
14:41:06.058],-9125,-74,-5209
14:41:06.068],-9124,-76,-5213
14:41:06.078],-9123,-76,-5213
14:41:06.089],-9124,-78,-5232
14:41:06.098],-9117,-80,-5236
14:41:06.108],-9121,-83,-5240
14:41:06.118],-9111,-84,-5240
14:41:06.128],-9111,-87,-5239
14:41:06.138],-9104,-87,-5245
14:41:06.148],-9099,-90,-5251
14:41:06.158],-9092,-95,-5255
14:41:06.168],-9086,-99,-5258
14:41:06.178],-9079,-102,-5271
14:41:06.189],-9072,-105,-5274
14:41:06.198],-9069,-111,-5286
14:41:06.208],-9061,-113,-5294
14:41:06.218],-9057,-118,-5294
14:41:06.228],-9054,-121,-5299
14:41:06.238],-9051,-123,-5314
14:41:06.248],-9048,-123,-5314
14:41:06.258],-9049,-123,-5327
14:41:06.268],-9049,-120,-5330
14:41:06.277],-9052,-116,-5349
14:41:06.288],-9051,-112,-5344
14:41:06.298],-9060,-105,-5364
14:41:06.308],-9061,-98,-5374
14:41:06.318],-9065,-91,-5389
14:41:06.328],-9069,-83,-5393
14:41:06.338],-9076,-75,-5412
14:41:06.348],-9079,-67,-5410
14:41:06.358],-9085,-58,-5428
14:41:06.368],-9088,-50,-5422
14:41:06.377],-9095,-46,-5437
14:41:06.388],-9094,-39,-5432
14:41:06.398],-9100,-35,-5441
14:41:06.411],-9102,-31,-5435
14:41:06.418],-9106,-29,-5444
14:41:06.428],-9107,-28,-5429
14:41:06.438],-9111,-25,-5429
14:41:06.448],-9114,-26,-5412
14:41:06.458],-9115,-31,-5422
14:41:06.468],-9115,-36,-5401
14:41:06.477],-9118,-40,-5418
14:41:06.488],-9117,-47,-5395
14:41:06.498],-9121,-53,-5414
14:41:06.508],-9117,-62,-5394
14:41:06.518],-9124,-67,-5409
14:41:06.528],-9121,-74,-5387
14:41:06.538],-9128,-79,-5417
14:41:06.547],-9123,-85,-5390
14:41:06.558],-9132,-87,-5420
14:41:06.568],-9127,-91,-5395
14:41:06.578],-9137,-91,-5434
14:41:06.590],-9127,-89,-5426
14:41:06.598],-9143,-92,-5422
14:41:06.608],-9135,-88,-5423
14:41:06.618],-9139,-84,-5428
14:41:06.628],-9138,-80,-5426
14:41:06.638],-9138,-80,-5428
14:41:06.648],-9136,-78,-5404
14:41:06.664],-9135,-77,-5416
14:41:06.668],-9129,-80,-5402
14:41:06.680],-9129,-81,-5398
14:41:06.688],-9125,-83,-5407
14:41:06.698],-9116,-85,-5402
14:41:06.708],-9119,-89,-5396
14:41:06.718],-9110,-90,-5391
14:41:06.728],-9110,-93,-5390
14:41:06.738],-9101,-95,-5392
14:41:06.747],-9101,-98,-5378
14:41:06.758],-9097,-100,-5387
14:41:06.768],-9091,-103,-5387
14:41:06.778],-9090,-107,-5382
14:41:06.788],-9085,-108,-5385
14:41:06.798],-9082,-113,-5381
14:41:06.808],-9081,-116,-5379
