FcTime,PowerOnCount,FlightCount,SequenceNumber,FlightTime,BatteryVoltage,AdcVoltage,CoreTemp,SelfCheckStatus,ledState,FaultFlag,ErrHandling,SoftwareVersion,ConfigCount,SimState,ProductType,ModelOnliebit1,ModelOnliebit2,FrameLoss1,FrameLoss2,RTKBit,MSDFBit,PlatBit,FCBit,SensorState,ImuTemp,ImuState,ImuUse,UseGPSState,TempState,SafeState,HeadErrFlag,AccelZAmp,HomeLongitude,HomeLatitude,HomeAltitude,SystemTime,RollControl,PitchControl,YawControl,HeightVelocityContorl,NorthVelocityHandle,EastVelocityHandle,Aileron,Elevator,Throttle,Rudder,Mode,AutoMode,RCState,Reserve2,OutputM1,OutputM2,OutputM3,OutputM4,OutputM5,OutputM6,OutputM7,OutputM8,MortorSpeed1,MortorSpeed2,MortorSpeed3,MortorSpeed4,RollAngle,PitchAngle,YawAngle,HeadingAngle,EstimateHeading,AccelX,AccelY,AccelZ,GyroRoll,GyroPitch,GyroYaw,GroundHeight,VerticalHeight,BaroHeight,BaroVelocity,GPSVelocity,VerticalVelocity,AHRSVelocity,Reserve3,NorthPosition,EastPosition,NorthVelocity,EastVelocity,CurrentLongitude,CurrentLatitude,CurrentHeight,Lon89,Lat89,GPSFix,GPSNumSV,GPSITOW,GPSWeek,GPSDiffAge,RtkDevice,PositionAccuracy,GPSHeadAccuracy,HorVelocityAccuracy,GPSNorthPos,GPSEastPos,GPSPosHead,GPSNorthVelocity,GPSEastVelocity,stationId,MainRev1,MainRev2,msg_id,sub_cmd_id,retval,from_id,rev_timestamp_ms,SystemTimeMsdf,GpsRight1,GpsRight2,GpsRightAltitude,GpsLeft1,GpsLeft2,GpsLeftAltitude,Lon_R89,Lat_R89,Lon_L89,Lat_L89,FusionGpsLoacation1,FusionGpsLoacation2,FusionGpsLoacation3,LngErr,LatErr,AltErr,GpsVelErrFlag,GpsPosErrType,GpsAltErrType,GpsUseIndex,GpsNsv1,GpsNsv2,Fixmode1,Fixmode2,GpsHeadFixmode1,GpsHeadFixmode2,UseGpsVel1,UseGpsVel2,UseGpsVel3,GpsVelAccuracy1,GpsVelAccuracy2,AccEstHead,GyroEstHead,InsEstHead,AccEuler1,AccEuler2,DelayEuler1,DelayEuler2,GpsPos1,GpsPos2,FusionPos1,FusionPos2,GpsVel1,GpsVel2,DelayVel1,DelayVel2,UseGpsState,HorizFusionSource,HorizKalmanNum,GpsValidState,Rev2,Rev3,Rev4,FlowState,FlowHealthyFactor,FlowVel1,FlowVel2,DelayVelFlow1,DelayVelFlow2,EkfEuler1,EkfEuler2,EkfEuler3,EkfVel1,EkfVel2,EkfVel3,EkfPos1,EkfPos2,EkfPos3,WindVelNE1,WindVelNE2,KaccXY1,KaccXY2,VerticalFusionSource,BaroCmpeK,AccOffsetZ,BaroCorrectHeight,GpsHeightForFusion,AhrsDelayHeightBaro,GpsPosDiffVelZ,InteVelNE1,InteVelNE2,VerticalVel_3imu1,VerticalVel_3imu2,UseVerticalVelIndex,UseNavSource,FlySafeState,Acc0_adc1,Acc0_adc2,Acc0_adc3,Acc1_adc1,Acc1_adc2,Acc1_adc3,Acc2_adc1,Acc2_adc2,Acc2_adc3,Acc3_adc1,Acc3_adc2,Acc3_adc3,Gyro0_adc1,Gyro0_adc2,Gyro0_adc3,Gyro3_adc1,Gyro3_adc2,Gyro3_adc3,Imustate1,Imustate2,Imustate3,Imustate4,ImuTemperature1,ImuTemperature2,ImuTemperature3,ImuTemperature4,S3EstVar,AccXamp,AccYamp,AccXamp2,AccYamp2,AccZamp2,BaroTemperature,FftFreq,FftAmp,FftFreq2,FftAmp2,PosFuisonQuality1,PosFuisonQuality2,PosFuisonQuality3,VelFusionQuality1,VelFusionQuality2,VelFusionQuality3,AccZErrInte1,AccZErrInte2,AccZErrInte3,Rev41,f_airX,f_airY,InsLogVersion,SensorInitState,BaroType,SystemTimeTPS,SystemSwitch,Rev1,TpsStatus,MotionStatus,ProjectID1,ProjectID2,ProjectID3,ProjectID4,ProjectID5,ProjectID6,ProjectID7,ProjectID8,ProjectID9,ProjectID10,ProjectID11,ProjectID12,ProjectID13,ProjectID14,ProjectID15,ProjectID16,MissionID1,MissionID2,MissionID3,MissionID4,MissionID5,MissionID6,MissionID7,MissionID8,MissionID9,MissionID10,MissionID11,MissionID12,MissionID13,MissionID14,MissionID15,MissionID16,MotionMode,ListType,Segment,Rev5,WpNum,WpLen,ListWpNum,ListWpRestNum,ListStartIndex,ListEndIndex,RouteStatus,NavStatus,WpIndex,WpStatus,Cmd,CmdStatus,Action,ActionStatus,RobotModeStatus,Error,NavWpIndex,NavCmd,NavWpStatus,NavMode,Rev71,Rev72,Rev73,NavError,Index,WpSegment,Type,Longitude,Latitude,Height,Speed,HeightBehavior,HeightSource,OaMode,RouteHeadType,RouteHeading,Reserved0,LoiterLongitude,LoiterLatitude,LoiterRadius,LoiterDirection,LoiterCircleCount,HoldTime,HoldBehavior,WpHeadType,WpHeading,TargetLongitude,TargetLatitude,TargetHeight,GoHomeCmd,Rev81,Rev82,Rev83,TpsRcHeightSource,TpsRcMode,TpsRcCmd,TpsRcCmdStatus,TpsRcSignalMode,TpsRcSignalStatus,Rev9,TpsRcSignal1,TpsRcSignal2,TpsRcSignal3,TpsRcSignal4,TpsRcSignal5,TpsRcSignal6,TpsRcSignal7,TpsRcSignal8,EventCode1,EventCode2,EventCode3,EventCode4,CurrEvCode,CurrEvcmdSn,CurrEvcmdSta,CurrEvEmergAct,ActiveEvCnt,Maybe_takeover,EvDataU16,Speed1,Speed2,Speed3,Speed4,OutputVolt1,OutputVolt2,OutputVolt3,OutputVolt4,OutputCurr1,OutputCurr2,OutputCurr3,OutputCurr4,CPUTemp1,CPUTemp2,CPUTemp3,CPUTemp4,MosBoardTemp1,MosBoardTemp2,MosBoardTemp3,MosBoardTemp4,XAStatus1,XAStatus2,XAStatus3,XAStatus4,SystemTimeControl,ControlX,ControlY,ControlZ,ControlR,ControlThrottle,VerticalVelocitySp,VerticalVelocity2,YawRateSp,AllStatusFlag,LandState,HeightLockFlag,PointLockFlag,TFFlag,LevelFlag,takeOffFlag,setPointLevelExtern,setPointHeightExtern,MotorState,wp_NorthSetPoint,wp_EastSetPoint,wp_NorthSetVel,wp_EastSetVel,wp_NorthSetAcc,wp_EastSetAcc,wp_VerticalSetPos,wp_VerticalSetVel,wp_VertivalSetAcc,RouteError,HeightSetPoint,TFOut,HoverError,NavUpdateCount,setSource,useSource,FlightUseHeightSource1,Rev101,Rev102,Rev103,XsenseDistance1,RollOut,PitchOut,YawOut,SetGPSPointLevelNorth1,SetGPSPointLevelEast1,Fbxxx1,Fbxxx2,Fbxxx3,Fbxxx4,Fbxxx5,Fbxxx6,Fbxxx7,Fbxxx8,Fbxxx9,Fbxxx10,Fbxxx11,Fbxxx12,SystemTimeFW,AirspeedRaw,AirSpeed,AirspeedRaw1,AirSpeed1,Servo1,Servo2,Servo3,Servo4,Fw_RollControl,Fw_PitchControl,MCThrottle,FWThrottle,TransStatus,TransToFw,Gnd_ms,Rev11,Power,Soc,Current,CaliAirSpeed,AutoType,WpState,Beta,Rev12,WindNorthSpeed,WindEastSpeed,Speed5,OutputVolt5,OutputCurr5,CPUTemp5,MosBoardTemp5,XAStatus5,CircleMode,UseLQR,LateralAccel,BearingError,CrossTrackError,TerrainHeightEstimate,TerrainCorrection,TerrainValid,ATT_Error,FwModeFailedCount,VtolFlightMode,RollBodyRateSP,RollBodyRate,RollLastOut,PitchBodyRateSP,PitchBodyRate,PitchLastOut,YawBodyRateSP,YawBodyRate,YawLastOut,RollInt,PitchInt,YawInt,DemRelativeAltitude,DemRelativeAltSP,DemVerticalVelocitySP,AirRev1,AirRev2,Cnt,Monitor1,Monitor2,FaultBit,AngleX,AngleY,AngleZ,DebugTest
230960,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0,5046272,22452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231060,25,1,1,0,257,256,36,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,407,0,211,6,1,1,13,39,1137962924,229316811,18326,231032,0,0,-44,0,0,0,0,0,0,0,4,2,0,0,1190,1190,1190,1190,1000,0,0,0,0,0,0,0,-12,23,-441,-439,0,43,19,-997,0,0,-1,49,-9.492907,-53,-1,0,1,50,0,10.51343,0.8840342,0,0,1137963010,229317756,0,0,0,6,22,296249600,2294,2,3,0,7,43,10.44168,0.9524142,-4363,0,0,1467,0,0,67,1,0,5046272,23460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549494129,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,1,0,0,48,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,48,1,0,0,59,0,0,0,0,0,0,0,0,1000,0,0,0,1000,1,0,1,1,0,2057,0,0,0,0,4531,4526,4541,4541,0,0,0,0,2869,2996,2963,3157,2870,2996,2964,3159,1,1,1,1,231056,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231056,-2220,0,-3665,0,1440,1480,1520,1440,0,0,0,0,0,0,0,0,17,993,667,0,0,2,0,0,0,0,0,0,0,2793,2793,1,0,0,0,0,0,77,-1367,0,0,0,0,542,3000,0,-1043,3000,0,-22,3000,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
231160,25,1,1,0,257,256,36,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,407,0,211,6,1,1,13,39,1137962924,229316811,18326,231132,0,0,-44,0,0,0,0,0,0,0,4,2,0,0,1190,1190,1190,1190,1000,0,0,0,0,0,0,0,-12,23,-441,-440,0,44,18,-997,0,0,-1,49,-9.494331,-53,0,0,1,50,0,10.51265,0.8839821,0,0,1137963010,229317756,0,0,0,6,22,296249800,2294,0,3,0,7,43,10.44168,0.9524142,-4363,0,0,1467,0,0,67,1,0,4390912,23620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549494129,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,1,0,0,48,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,48,1,0,0,59,0,0,0,0,0,0,0,0,1000,0,0,0,1000,1,0,1,1,0,2057,0,0,0,0,4531,4525,4540,4541,0,0,0,0,2869,2996,2964,3157,2870,2996,2963,3159,1,1,1,1,231156,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231156,-2138,0,-3583,0,1440,1480,1520,1440,0,0,0,0,0,0,0,0,17,993,667,0,0,2,0,0,0,0,0,0,0,2793,2793,1,0,0,0,0,0,77,-1367,0,0,0,0,541,3000,0,-1043,3000,0,-22,3000,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
231260,25,1,1,0,257,256,36,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,407,0,211,6,1,1,13,39,1137962924,229316811,18326,231232,0,0,-44,0,0,0,0,0,0,0,4,2,0,0,1190,1190,1190,1190,1000,0,0,0,0,0,0,0,-12,23,-441,-440,0,44,18,-997,0,0,-1,49,-9.494509,-53,0,0,1,50,0,10.51219,0.8839379,0,0,1137963010,229317756,0,0,0,6,22,296249800,2294,0,3,0,7,43,10.44168,0.9524142,-4363,0,0,1467,0,0,13,10,1,4390912,23636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549494129,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,1,0,0,48,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,48,1,0,0,59,0,0,0,0,0,0,0,0,1000,0,0,0,1000,1,0,1,1,0,2057,0,0,0,0,4531,4525,4540,4541,0,0,0,0,2873,2993,2961,3170,2872,2993,2961,3170,1,1,1,1,231256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231256,-2082,0,-3527,0,1440,1480,1520,1440,0,0,0,0,0,0,0,0,17,993,702,0,0,2,0,0,0,0,0,0,0,2793,2793,1,0,0,0,0,0,77,-1367,0,0,0,0,541,3000,0,-1044,3000,0,-22,3000,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
231360,25,1,1,0,257,256,36,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,407,0,211,6,1,1,13,39,1137962924,229316811,18326,231332,0,0,-44,0,0,0,0,0,0,0,4,2,0,0,1190,1190,1190,1190,1000,0,0,0,0,0,0,0,-12,23,-441,-440,0,44,18,-997,0,0,-1,49,-9.494826,-53,0,0,0,50,0,10.51176,0.8838872,0,0,1137963010,229317756,0,0,0,6,22,296249800,2294,0,3,0,7,43,10.44168,0.9524142,-4363,0,0,1467,0,0,67,1,0,4390912,23868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549494129,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,1,0,0,48,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,48,1,0,0,59,0,0,0,0,0,0,0,0,1000,0,0,0,1000,1,0,1,1,0,2057,0,0,0,0,4531,4525,4540,4542,0,0,0,0,2873,2992,2961,3170,2873,2993,2960,3170,1,1,1,1,231356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231356,-2069,0,-3514,0,1440,1480,1520,1440,0,0,0,0,0,0,0,0,17,993,702,0,0,2,0,0,0,0,0,0,0,2793,2793,1,0,0,0,0,0,77,-1367,0,0,0,0,541,3000,0,-1045,3000,0,-22,3000,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
231460,25,1,1,0,257,256,36,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,407,0,211,6,1,1,13,39,1137962924,229316811,18326,231432,0,0,-44,0,0,0,0,0,0,0,4,2,0,0,1190,1190,1190,1190,1000,0,0,0,0,0,0,0,-12,23,-441,-438,0,44,18,-997,0,0,-1,49,-9.494972,-53,0,0,0,50,0,10.51161,0.8838843,0,0,1137963010,229317756,0,0,0,6,22,296249800,2294,0,3,0,7,43,10.44168,0.9524142,-4363,0,0,1467,0,0,6,48,0,5046272,228424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549494129,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,1,0,0,48,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,48,1,0,0,59,0,0,0,0,0,0,0,0,1000,0,0,0,1000,1,0,1,1,0,2057,0,0,0,0,4531,4525,4540,4542,0,0,0,0,2856,2993,2963,3171,2855,2993,2964,3171,1,1,1,1,231456,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231456,-2090,0,-3535,0,1440,1480,1520,1440,0,0,0,0,0,0,0,0,17,993,702,0,0,2,0,0,0,0,0,0,0,2793,2795,1,0,0,0,0,0,77,-1367,0,0,0,0,540,3000,0,-1045,3000,0,-22,3000,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
231560,25,1,2,0,256,256,35,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,408,0,211,6,1,1,13,31,1137962924,229316811,18326,231532,0,0,-44,0,0,0,0,0,0,0,4,2,0,0,1190,1190,1190,1190,1000,0,0,0,0,0,0,0,-12,23,-441,-439,0,44,18,-997,0,0,-1,49,-9.495226,-53,0,0,0,50,0,10.51151,0.8842135,0,0,1137963010,229317756,0,0,0,6,22,296250200,2294,1,3,0,7,43,10.44168,0.9626551,-4294,0,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549494129,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,1,0,0,48,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,48,1,0,0,59,0,0,0,0,0,0,0,0,1000,0,0,0,1000,1,0,1,1,0,2057,0,0,0,0,4531,4525,4541,4542,0,0,0,0,2853,3012,2964,3171,2855,3010,2963,3170,1,1,1,1,231556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231556,-2111,0,-3555,0,1440,1480,1520,1440,0,0,0,0,0,0,0,0,20,993,787,0,0,2,0,0,0,0,0,0,0,2785,2785,1,0,0,0,0,0,77,-1367,0,0,0,0,540,3000,0,-1045,3000,0,-22,3000,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
231731,25,1,2,0,256,256,35,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,408,0,211,6,1,1,13,31,1137962924,229316811,18326,231632,0,0,-44,0,0,0,0,0,0,0,4,2,0,0,1190,1190,1190,1190,1000,0,0,0,0,0,0,0,-12,23,-441,-439,0,44,18,-997,0,0,-1,49,-9.495584,-53,0,0,0,50,0,10.51151,0.8868843,0,0,1137963010,229317756,0,0,0,6,22,296250200,2294,1,3,0,7,43,10.44168,0.9626551,-4294,0,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549494129,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,0,1,0,0,48,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,48,1,0,0,59,0,0,0,0,0,0,0,0,1000,0,0,0,1000,1,0,1,1,0,2057,0,0,0,0,4530,4526,4540,4541,8,1,7,1,2860,3009,2986,3167,2860,3009,2988,3166,1,1,1,1,231656,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231656,-2118,0,-3563,0,1440,1480,1520,1440,0,0,0,0,0,0,0,0,20,993,787,0,0,2,0,0,0,0,0,0,0,2785,2785,1,0,0,0,0,0,77,-1367,0,0,0,0,540,3000,0,-1045,3000,0,-22,3000,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
