220.922	-0.0993283	-0.0628547	0	0	0
220.938	-0.0993283	-0.0628547	0	0	0
220.953	-0.0993283	-0.0628547	0	0	0
220.969	-0.0993283	-0.0628547	0	0	0
220.985	-0.0993283	-0.0628547	0	0	0
221	-0.0993283	-0.0628547	0	0	0
221.016	-0.0993283	-0.0628547	0	0	0
221.032	-0.0993283	-0.0628547	0	0	0
221.047	-0.0993283	-0.0628547	0	0	0
221.063	-0.0993283	-0.0628547	0	0	0
221.078	-0.0993283	-0.0628547	0	0	0
221.094	-0.0993283	-0.0628547	0	0	0
221.11	-0.0993283	-0.0628547	0	0	0
221.125	-0.0993283	-0.0628547	0	0	0
221.141	-0.0993283	-0.0628547	0	0	0
221.157	-0.0993283	-0.0628547	0	0	0
221.172	-0.0993283	-0.0628547	0	0	0
221.188	-0.0993283	-0.0628547	0	0	0
221.203	-0.0993283	-0.0628547	0	0	0
221.219	-0.0993283	-0.0628547	0	0	0
221.235	-0.0993283	-0.0628547	0	0	0
221.25	-0.0993283	-0.0628547	0	0	0
221.266	-0.0993283	-0.0628547	0	0	0
221.282	-0.0993283	-0.0628547	0	0	0
221.297	-0.0993283	-0.0628547	0	0	0
221.313	-0.0993283	-0.0628547	0	0	0
221.328	-0.0993283	-0.0628547	0	0	0
221.344	-0.0993283	-0.0628547	0	0	0
221.36	-0.0993283	-0.0628547	0	0	0
221.375	-0.0993283	-0.0628547	0	0	0
221.391	-0.0993283	-0.0628547	0	0	0
221.407	-0.0993283	-0.0628547	0	0	0
221.422	-0.0993283	-0.0628547	0	0	0
221.438	-0.0993283	-0.0628547	0	0	0
221.453	-0.0993283	-0.0628547	0	0	0
221.469	-0.0993283	-0.0628547	0	0	0
221.485	-0.0993283	-0.0628547	0	0	0
221.5	-0.0993283	-0.0628547	0	0	0
221.516	-0.0993283	-0.0628547	0	0	0
221.532	-0.0993283	-0.0628547	0	0	0
221.547	-0.0993283	-0.0628547	0	0	0
221.563	-0.0993283	-0.0628547	0	0	0
221.578	-0.0993283	-0.0628547	0	0	0
221.594	-0.0993283	-0.0628547	0	0	0
221.61	-0.0993283	-0.0628547	0	0	0
221.625	-0.0993283	-0.0628547	0	0	0
221.641	-0.0993283	-0.0628547	0	0	0
221.657	-0.0993283	-0.0628547	0	0	0
221.672	-0.0993283	-0.0628547	0	0	0
221.688	-0.0993283	-0.0628547	0	0	0
221.703	-0.0993283	-0.0628547	0	0	0
221.719	-0.0993283	-0.0628547	0	0	0
221.735	-0.0993283	-0.0628547	0	0	0
221.75	-0.0993283	-0.0628547	0	0	0
221.766	-0.0993283	-0.0628547	0	0	0
221.782	-0.0993283	-0.0628547	0	0	0
221.797	-0.0993283	-0.0628547	0	0	0
221.813	-0.0993283	-0.0628547	0	0	0
221.828	-0.0993283	-0.0628547	0	0	0
221.844	-0.0993283	-0.0628547	0	0	0
221.86	-0.0993283	-0.0628547	0	0	0
221.875	-0.0993283	-0.0628547	0	0	0
221.891	-0.0993283	-0.0628547	0	0	0
221.907	-0.0993283	-0.0628547	0	0	0
221.922	-0.0993283	-0.0628547	0	0	0
221.938	-0.0993283	-0.0628547	0	0	0
221.953	-0.0993283	-0.0628547	0	0	0
221.969	-0.0993283	-0.0628547	0	0	0
221.985	-0.0993283	-0.0628547	0	0	0
222	-0.0993283	-0.0628547	0	0	0
222.016	-0.0993283	-0.0628547	0	0	0
222.032	-0.0993283	-0.0628547	0	0	0
222.047	-0.0993283	-0.0628547	0	0	0
222.063	-0.0993283	-0.0628547	0	0	0
222.078	-0.0993283	-0.0628547	0	0	0
222.094	-0.0993283	-0.0628547	0	0	0
222.11	-0.0993283	-0.0628547	0	0	0
222.125	-0.0993283	-0.0628547	0	0	0
222.141	-0.0993283	-0.0628547	0	0	0
222.157	-0.0993283	-0.0628547	0	0	0
222.172	-0.0993283	-0.0628547	0	0	0
222.188	-0.0993283	-0.0628547	0	0	0
222.203	-0.0993283	-0.0628547	0	0	0
222.219	-0.0993283	-0.0628547	0	0	0
222.235	-0.0993283	-0.0628547	0	0	0
222.25	-0.0993283	-0.0628547	0	0	0
222.266	-0.0993283	-0.0628547	0	0	0
222.282	-0.0993283	-0.0628547	0	0	0
222.297	-0.0993283	-0.0628547	0	0	0
222.313	-0.0993283	-0.0628547	0	0	0
222.328	-0.0993283	-0.0628547	0	0	0
222.344	-0.0993283	-0.0628547	0	0	0
222.36	-0.0993283	-0.0628547	0	0	0
222.375	-0.0993283	-0.0628547	0	0	0
222.391	-0.0993283	-0.0628547	0	0	0
222.407	-0.0993283	-0.0628547	0	0	0
222.422	-0.0993283	-0.0628547	0	0	0
222.438	-0.0993283	-0.0628547	0	0	0
222.453	-0.0993283	-0.0628547	0	0	0
222.469	-0.0993283	-0.0628547	0	0	0
222.485	-0.0993283	-0.0628547	0	0	0
222.5	-0.0993283	-0.0628547	0	0	0
222.516	-0.0993283	-0.0628547	0	0	0
222.532	-0.0993283	-0.0628547	0	0	0
222.547	-0.0993283	-0.0628547	0	0	0
222.563	-0.0993283	-0.0628547	0	0	0
222.578	-0.0993283	-0.0628547	0	0	0
222.594	-0.0993283	-0.0628547	0	0	0
222.61	-0.0993283	-0.0628547	0	0	0
222.625	-0.0993283	-0.0628547	0	0	0
222.641	-0.0993283	-0.0628547	0	0	0
222.657	-0.0993283	-0.0628547	0	0	0
222.672	-0.0993283	-0.0628547	0	0	0
222.688	-0.0993283	-0.0628547	0	0	0
222.703	-0.0993283	-0.0628547	0	0	0
222.719	-0.0993283	-0.0628547	0	0	0
222.735	-0.0993283	-0.0628547	0	0	0
222.75	-0.0993283	-0.0628547	0	0	0
222.766	-0.0993283	-0.0628547	0	0	0
222.782	-0.0993283	-0.0628547	0	0	0
222.797	-0.0993283	-0.0628547	0	0	0
222.813	-0.0993283	-0.0628547	0	0	0
222.828	-0.0993283	-0.0628547	0	0	0
222.844	-0.0993283	-0.0628547	0	0	0
222.86	-0.0993283	-0.0628547	0	0	0
222.875	-0.0993283	-0.0628547	0	0	0
222.891	-0.0993283	-0.0628547	0	0	0
222.907	-0.0993283	-0.0628547	0	0	0
222.922	-0.0993283	-0.0628547	0	0	0
222.938	-0.0993283	-0.0628547	0	0	0
222.953	-0.0993283	-0.0628547	0	0	0
222.969	-0.0993283	-0.0628547	0	0	0
222.985	-0.0993283	-0.0628547	0	0	0
223	-0.0993283	-0.0628547	0	0	0
223.016	-0.0993283	-0.0628547	0	0	0
223.032	-0.0993283	-0.0628547	0	0	0
223.047	-0.0993283	-0.0628547	0	0	0
223.063	-0.0993283	-0.0628547	0	0	0
223.078	-0.0993283	-0.0628547	0	0	0
223.094	-0.0993283	-0.0628547	0	0	0
223.11	-0.0993283	-0.0628547	0	0	0
223.125	-0.0993283	-0.0628547	0	0	0
223.141	-0.0993283	-0.0628547	0	0	0
223.157	-0.0993283	-0.0628547	0	0	0
223.172	-0.0993283	-0.0628547	0	0	0
223.188	-0.0993283	-0.0628547	0	0	0
223.203	-0.0993283	-0.0628547	0	0	0
223.219	-0.0993283	-0.0628547	0	0	0
223.235	-0.0993283	-0.0628547	0	0	0
223.25	-0.0993283	-0.0628547	0	0	0
223.266	-0.0993283	-0.0628547	0	0	0
223.282	-0.0993283	-0.0628547	0	0	0
223.297	-0.0993283	-0.0628547	0	0	0
223.313	-0.0993283	-0.0628547	0	0	0
223.328	-0.0993283	-0.0628547	0	0	0
223.344	-0.0993283	-0.0628547	0	0	0
223.36	-0.0993283	-0.0628547	0	0	0
223.375	-0.0993283	-0.0628547	0	0	0
223.391	-0.0993283	-0.0628547	0	0	0
223.407	-0.0993283	-0.0628547	0	0	0
223.422	-0.0993283	-0.0628547	0	0	0
223.438	-0.0993283	-0.0628547	0	0	0
223.453	-0.0993283	-0.0628547	0	0	0
223.469	-0.0993283	-0.0628547	0	0	0
223.485	-0.0993283	-0.0628547	0	0	0
223.5	-0.0993283	-0.0628547	0	0	0
223.516	-0.0993283	-0.0628547	0	0	0
223.532	-0.0993283	-0.0628547	0	0	0
223.547	-0.0993283	-0.0628547	0	0	0
223.563	-0.0993283	-0.0628547	0	0	0
223.578	-0.0993283	-0.0628547	0	0	0
223.594	-0.0993283	-0.0628547	0	0	0
223.61	-0.0993283	-0.0628547	0	0	0
223.625	-0.0993283	-0.0628547	0	0	0
223.641	-0.0993283	-0.0628547	0	0	0
223.657	-0.0993283	-0.0628547	0	0	0
223.672	-0.0993283	-0.0628547	0	0	0
223.688	-0.0993283	-0.0628547	0	0	0
223.703	-0.0993283	-0.0628547	0	0	0
223.719	-0.0993283	-0.0628547	0	0	0
223.735	-0.0993283	-0.0628547	0	0	0
223.75	-0.0993283	-0.0628547	0	0	0
223.766	-0.0993283	-0.0628547	0	0	0
223.782	-0.0993283	-0.0628547	0	0	0
223.797	-0.0993283	-0.0628547	0	0	0
223.813	-0.0993283	-0.0628547	0	0	0
223.828	-0.0993283	-0.0628547	0	0	0
223.844	-0.0993283	-0.0628547	0	0	0
223.86	-0.0993283	-0.0628547	0	0	0
223.875	-0.0993283	-0.0628547	0	0	0
223.891	-0.0993283	-0.0628547	0	0	0
223.907	-0.0993283	-0.0628547	0	0	0
223.922	-0.0993283	-0.0628547	0	0	0
223.938	-0.0993283	-0.0628547	0	0	0
223.953	-0.0993283	-0.0628547	0	0	0
223.969	-0.0993283	-0.0628547	0	0	0
223.985	-0.0993283	-0.0628547	0	0	0
224	-0.0993283	-0.0628547	0	0	0
224.016	-0.0993283	-0.0628547	0	0	0
224.032	-0.0993283	-0.0628547	0	0	0
224.047	-0.0993283	-0.0628547	0	0	0
224.063	-0.0993283	-0.0628547	0	0	0
224.078	-0.0993283	-0.0628547	0	0	0
224.094	-0.0993283	-0.0628547	0	0	0
224.11	-0.0993283	-0.0628547	0	0	0
224.125	-0.0993283	-0.0628547	0	0	0
224.141	-0.0993283	-0.0628547	0	0	0
224.157	-0.0993283	-0.0628547	0	0	0
224.172	-0.0993283	-0.0628547	0	0	0
224.188	-0.0993283	-0.0628547	0	0	0
224.203	-0.0993283	-0.0628547	0	0	0
224.219	-0.0993283	-0.0628547	0	0	0
224.235	-0.0993283	-0.0628547	0	0	0
224.25	-0.0993283	-0.0628547	0	0	0
224.266	-0.0993283	-0.0628547	0	0	0
224.282	-0.0993283	-0.0628547	0	0	0
224.297	-0.0993283	-0.0628547	0	0	0
224.313	-0.0993283	-0.0628547	0	0	0
224.328	-0.0993283	-0.0628547	0	0	0
224.344	-0.0993283	-0.0628547	0	0	0
224.36	-0.0993283	-0.0628547	0	0	0
224.375	-0.0993283	-0.0628547	0	0	0
224.391	-0.0993283	-0.0628547	0	0	0
224.407	-0.0993283	-0.0628547	0	0	0
224.422	-0.0993283	-0.0628547	0	0	0
224.438	-0.0993283	-0.0628547	0	0	0
224.453	-0.0993283	-0.0628547	0	0	0
224.469	-0.0993283	-0.0628547	0	0	0
224.485	-0.0993283	-0.0628547	0	0	0
224.5	-0.0993283	-0.0628547	0	0	0
224.516	-0.0993283	-0.0628547	0	0	0
224.532	-0.0993283	-0.0628547	0	0	0
224.547	-0.0993283	-0.0628547	0	0	0
224.563	-0.0993283	-0.0628547	0	0	0
224.578	-0.0993283	-0.0628547	0	0	0
224.594	-0.0993283	-0.0628547	0	0	0
224.61	-0.0993283	-0.0628547	0	0	0
224.625	-0.0993283	-0.0628547	0	0	0
224.641	-0.0993283	-0.0628547	0	0	0
224.657	-0.0993283	-0.0628547	0	0	0
224.672	-0.0993283	-0.0628547	0	0	0
224.688	-0.0993283	-0.0628547	0	0	0
224.703	-0.0993283	-0.0628547	0	0	0
224.719	-0.0993283	-0.0628547	0	0	0
224.735	-0.0993283	-0.0628547	0	0	0
224.75	-0.0993283	-0.0628547	0	0	0
224.766	-0.0993283	-0.0628547	0	0	0
224.782	-0.0993283	-0.0628547	0	0	0
224.797	-0.0993283	-0.0628547	0	0	0
224.813	-0.0993283	-0.0628547	0	0	0
224.828	-0.0993283	-0.0628547	0	0	0
224.844	-0.0993283	-0.0628547	0	0	0
224.86	-0.0993283	-0.0628547	0	0	0
224.875	-0.0993283	-0.0628547	0	0	0
224.891	-0.0993283	-0.0628547	0	0	0
224.907	-0.0993283	-0.0628547	0	0	0
224.922	-0.0993283	-0.0628547	0	0	0
224.938	-0.0993283	-0.0628547	0	0	0
224.953	-0.0993283	-0.0628547	0	0	0
224.969	-0.0993283	-0.0628547	0	0	0
224.985	-0.0993283	-0.0628547	0	0	0
225	-0.0993283	-0.0628547	0	0	0
225.016	-0.0993283	-0.0628547	0	0	0
225.032	-0.0993283	-0.0628547	0	0	0
225.047	-0.0993283	-0.0628547	0	0	0
225.063	-0.0993283	-0.0628547	0	0	0
225.078	-0.0993283	-0.0628547	0	0	0
225.094	-0.0993283	-0.0628547	0	0	0
225.11	-0.0993283	-0.0628547	0	0	0
225.125	-0.0993283	-0.0628547	0	0	0
225.141	-0.0993283	-0.0628547	0	0	0
225.157	-0.0993283	-0.0628547	0	0	0
225.172	-0.0993283	-0.0628547	0	0	0
225.188	-0.0993283	-0.0628547	0	0	0
225.203	-0.0993283	-0.0628547	0	0	0
225.219	-0.0993283	-0.0628547	0	0	0
225.235	-0.0993283	-0.0628547	0	0	0
225.25	-0.0993283	-0.0628547	0	0	0
225.266	-0.0993283	-0.0628547	0	0	0
225.282	-0.0993283	-0.0628547	0	0	0
225.297	-0.0993283	-0.0628547	0	0	0
225.313	-0.0993283	-0.0628547	0	0	0
225.328	-0.0993283	-0.0628547	0	0	0
225.344	-0.0993283	-0.0628547	0	0	0
225.36	-0.0993283	-0.0628547	0	0	0
225.375	-0.0993283	-0.0628547	0	0	0
225.391	-0.0993283	-0.0628547	0	0	0
225.407	-0.0993283	-0.0628547	0	0	0
225.422	-0.0993283	-0.0628547	0	0	0
225.438	-0.0993283	-0.0628547	0	0	0
225.453	-0.0993283	-0.0628547	0	0	0
225.469	-0.0993283	-0.0628547	0	0	0
225.485	-0.0993283	-0.0628547	0	0	0
225.5	-0.0993283	-0.0628547	0	0	0
225.516	-0.0993283	-0.0628547	0	0	0
225.532	-0.0993283	-0.0628547	0	0	0
225.547	-0.0993283	-0.0628547	0	0	0
225.563	-0.0993283	-0.0628547	0	0	0
225.578	-0.0993283	-0.0628547	0	0	0
225.594	-0.0993283	-0.0628547	0	0	0
225.61	-0.0993283	-0.0628547	0	0	0
225.625	-0.0993283	-0.0628547	0	0	0
225.641	-0.0993283	-0.0628547	0	0	0
225.657	-0.0993283	-0.0628547	0	0	0
225.672	-0.0993283	-0.0628547	0	0	0
225.688	-0.0993283	-0.0628547	0	0	0
225.703	-0.0993283	-0.0628547	0	0	0
225.719	-0.0993283	-0.0628547	0	0	0
225.735	-0.0993283	-0.0628547	0	0	0
225.75	-0.0993283	-0.0628547	0	0	0
225.766	-0.0993283	-0.0628547	0	0	0
225.782	-0.0993283	-0.0628547	0	0	0
225.797	-0.0993283	-0.0628547	0	0	0
225.813	-0.0993283	-0.0628547	0	0	0
225.828	-0.0993283	-0.0628547	0	0	0
225.844	-0.0993283	-0.0628547	0	0	0
225.86	-0.0993283	-0.0628547	0	0	0
225.875	-0.0993283	-0.0628547	0	0	0
225.891	-0.0993283	-0.0628547	0	0	0
225.907	-0.0993283	-0.0628547	0	0	0
225.922	-0.0993283	-0.0628547	0	0	0
225.938	-0.0993283	-0.0628547	0	0	0
225.953	-0.0993283	-0.0628547	0	0	0
225.969	-0.0993283	-0.0628547	0	0	0
225.985	-0.0993283	-0.0628547	0	0	0
226	-0.0993283	-0.0628547	0	0	0
226.016	-0.0993283	-0.0628547	0	0	0
226.032	-0.0993283	-0.0628547	0	0	0
226.047	-0.0993283	-0.0628547	0	0	0
226.063	-0.0993283	-0.0628547	0	0	0
226.078	-0.0993283	-0.0628547	0	0	0
226.094	-0.0993283	-0.0628547	0	0	0
226.11	-0.0993283	-0.0628547	0	0	0
226.125	-0.0993283	-0.0628547	0	0	0
226.141	-0.0993283	-0.0628547	0	0	0
226.157	-0.0993283	-0.0628547	0	0	0
226.172	-0.0993283	-0.0628547	0	0	0
226.188	-0.0993283	-0.0628547	0	0	0
226.203	-0.0993283	-0.0628547	0	0	0
226.219	-0.0993283	-0.0628547	0	0	0
226.235	-0.0993283	-0.0628547	0	0	0
226.25	-0.0993283	-0.0628547	0	0	0
226.266	-0.0993283	-0.0628547	0	0	0
226.282	-0.0993283	-0.0628547	0	0	0
226.297	-0.0993283	-0.0628547	0	0	0
226.313	-0.0993283	-0.0628547	0	0	0
226.328	-0.0993283	-0.0628547	0	0	0
226.344	-0.0993283	-0.0628547	0	0	0
226.36	-0.0993283	-0.0628547	0	0	0
226.375	-0.0993283	-0.0628547	0	0	0
226.391	-0.0993283	-0.0628547	0	0	0
226.407	-0.0993283	-0.0628547	0	0	0
226.422	-0.0993283	-0.0628547	0	0	0
226.438	-0.0993283	-0.0628547	0	0	0
226.453	-0.0993283	-0.0628547	0	0	0
226.469	-0.0993283	-0.0628547	0	0	0
226.485	-0.0993283	-0.0628547	0	0	0
226.5	-0.0993283	-0.0628547	0	0	0
226.516	-0.0993283	-0.0628547	0	0	0
226.532	-0.0993283	-0.0628547	0	0	0
226.547	-0.0993283	-0.0628547	0	0	0
226.563	-0.0993283	-0.0628547	0	0	0
226.578	-0.0993283	-0.0628547	0	0	0
226.594	-0.0993283	-0.0628547	0	0	0
226.61	-0.0993283	-0.0628547	0	0	0
226.625	-0.0993283	-0.0628547	0	0	0
226.641	-0.0993283	-0.0628547	0	0	0
226.657	-0.0993283	-0.0628547	0	0	0
226.672	-0.0993283	-0.0628547	0	0	0
226.688	-0.0993283	-0.0628547	0	0	0
226.703	-0.0993283	-0.0628547	0	0	0
226.719	-0.0993283	-0.0628547	0	0	0
226.735	-0.0993283	-0.0628547	0	0	0
226.75	-0.0993283	-0.0628547	0	0	0
226.766	-0.0993283	-0.0628547	0	0	0
226.782	-0.0993283	-0.0628547	0	0	0
226.797	-0.0993283	-0.0628547	0	0	0
226.813	-0.0993283	-0.0628547	0	0	0
226.828	-0.0993283	-0.0628547	0	0	0
226.844	-0.0993283	-0.0628547	0	0	0
226.86	-0.0993283	-0.0628547	0	0	0
226.875	-0.0993283	-0.0628547	0	0	0
226.891	-0.0993283	-0.0628547	0	0	0
226.907	-0.0993283	-0.0628547	0	0	0
226.922	-0.0993283	-0.0628547	0	0	0
226.938	-0.0993283	-0.0628547	0	0	0
226.953	-0.0993283	-0.0628547	0	0	0
226.969	-0.0993283	-0.0628547	0	0	0
226.985	-0.0993283	-0.0628547	0	0	0
227	-0.0993283	-0.0628547	0	0	0
227.016	-0.0993283	-0.0628547	0	0	0
227.032	-0.0993283	-0.0628547	0	0	0
227.047	-0.0993283	-0.0628547	0	0	0
227.063	-0.0993283	-0.0628547	0	0	0
227.078	-0.0993283	-0.0628547	0	0	0
227.094	-0.0993283	-0.0628547	0	0	0
227.11	-0.0993283	-0.0628547	0	0	0
227.125	-0.0993283	-0.0628547	0	0	0
227.141	-0.0993283	-0.0628547	0	0	0
227.157	-0.0993283	-0.0628547	0	0	0
227.172	-0.0993283	-0.0628547	0	0	0
227.188	-0.0993283	-0.0628547	0	0	0
227.203	-0.0993283	-0.0628547	0	0	0
227.219	-0.0993283	-0.0628547	0	0	0
227.235	-0.0993283	-0.0628547	0	0	0
227.25	-0.0993283	-0.0628547	0	0	0
227.266	-0.0993283	-0.0628547	0	0	0
227.282	-0.0993283	-0.0628547	0	0	0
227.297	-0.0993283	-0.0628547	0	0	0
227.313	-0.0993283	-0.0628547	0	0	0
227.328	-0.0993283	-0.0628547	0	0	0
227.344	-0.0993283	-0.0628547	0	0	0
227.36	-0.0993283	-0.0628547	0	0	0
227.375	-0.0993283	-0.0628547	0	0	0
227.391	-0.0993283	-0.0628547	0	0	0
227.407	-0.0993283	-0.0628547	0	0	0
227.422	-0.0993283	-0.0628547	0	0	0
227.438	-0.0993283	-0.0628547	0	0	0
227.453	-0.0993283	-0.0628547	0	0	0
227.469	-0.0993283	-0.0628547	0	0	0
227.485	-0.0993283	-0.0628547	0	0	0
227.5	-0.0993283	-0.0628547	0	0	0
227.516	-0.0993283	-0.0628547	0	0	0
227.532	-0.0993283	-0.0628547	0	0	0
227.547	-0.0993283	-0.0628547	0	0	0
227.563	-0.0993283	-0.0628547	0	0	0
227.578	-0.0993283	-0.0628547	0	0	0
227.594	-0.0993283	-0.0628547	0	0	0
227.61	-0.0993283	-0.0628547	0	0	0
227.625	-0.0993283	-0.0628547	0	0	0
227.641	-0.0993283	-0.0628547	0	0	0
227.657	-0.0993283	-0.0628547	0	0	0
227.672	-0.0993283	-0.0628547	0	0	0
227.688	-0.0993283	-0.0628547	0	0	0
227.703	-0.0993283	-0.0628547	0	0	0
227.719	-0.0993283	-0.0628547	0	0	0
227.735	-0.0993283	-0.0628547	0	0	0
227.75	-0.0993283	-0.0628547	0	0	0
227.766	-0.0993283	-0.0628547	0	0	0
227.782	-0.0993283	-0.0628547	0	0	0
227.797	-0.0993283	-0.0628547	0	0	0
227.813	-0.0993283	-0.0628547	0	0	0
227.828	-0.0993283	-0.0628547	0	0	0
227.844	-0.0993283	-0.0628547	0	0	0
227.86	-0.0993283	-0.0628547	0	0	0
227.875	-0.0993283	-0.0628547	0	0	0
227.891	-0.0993283	-0.0628547	0	0	0
227.907	-0.0993283	-0.0628547	0	0	0
227.922	-0.0993283	-0.0628547	0	0	0
227.938	-0.0993283	-0.0628547	0	0	0
227.953	-0.0993283	-0.0628547	0	0	0
227.969	-0.0993283	-0.0628547	0	0	0
227.985	-0.0993283	-0.0628547	0	0	0
228	-0.0993283	-0.0628547	0	0	0
228.016	-0.0993283	-0.0628547	0	0	0
228.032	-0.0993283	-0.0628547	0	0	0
228.047	-0.0993283	-0.0628547	0	0	0
228.063	-0.0993283	-0.0628547	0	0	0
228.078	-0.0993283	-0.0628547	0	0	0
228.094	-0.0993283	-0.0628547	0	0	0
228.11	-0.0993283	-0.0628547	0	0	0
228.125	-0.0993283	-0.0628547	0	0	0
228.141	-0.0993283	-0.0628547	0	0	0
228.157	-0.0993283	-0.0628547	0	0	0
228.172	-0.0993283	-0.0628547	0	0	0
228.188	-0.0993283	-0.0628547	0	0	0
228.203	-0.0993283	-0.0628547	0	0	0
228.219	-0.0993283	-0.0628547	0	0	0
228.235	-0.0993283	-0.0628547	0	0	0
228.25	-0.0993283	-0.0628547	0	0	0
228.266	-0.0993283	-0.0628547	0	0	0
228.282	-0.0993283	-0.0628547	0	0	0
228.297	-0.0993283	-0.0628547	0	0	0
228.313	-0.0993283	-0.0628547	0	0	0
228.328	-0.0993283	-0.0628547	0	0	0
228.344	-0.0993283	-0.0628547	0	0	0
228.36	-0.0993283	-0.0628547	0	0	0
228.375	-0.0993283	-0.0628547	0	0	0
228.391	-0.0993283	-0.0628547	0	0	0
228.407	-0.0993283	-0.0628547	0	0	0
228.422	-0.0993283	-0.0628547	0	0	0
228.438	-0.0993283	-0.0628547	0	0	0
228.453	-0.0993283	-0.0628547	0	0	0
