544.016	-0.106771	-0.707213	-0.953964	0.479212
544.031	-0.951916	-0.667916	-1.01032	0.49935
544.047	-1.50549	-0.924812	-1.01058	0.506375
544.063	-1.2074	-0.725287	-0.933007	0.500324
544.078	-0.741132	-0.882944	-0.900119	0.488926
544.094	-0.138586	-0.728255	-0.90884	0.477729
544.109	-0.495012	-0.988414	-0.894559	0.47824
544.125	0.0215555	-0.661722	-0.953532	0.482594
544.141	-0.884172	-0.689211	-1.01369	0.510498
544.156	-1.252	-0.678239	-1.01234	0.507859
544.172	-1.63785	-0.873887	-0.990377	0.503356
544.188	-1.45122	-0.819445	-0.959243	0.503769
544.203	-0.592008	-1.00082	-0.902978	0.482129
544.219	-0.0735298	-0.838103	-0.910699	0.468767
544.234	-0.463479	-0.813502	-0.914103	0.480795
544.25	0.0490848	-0.733576	-0.940979	0.47985
544.266	0.260663	-0.647569	-0.911566	0.468346
544.281	-0.294876	-0.655498	-0.971323	0.483274
544.297	-1.2221	-0.701126	-1.0109	0.50802
544.313	-3.1914e+019	-0.875926	-0.933449	0.48893
544.328	-1.5308	-1.00347	-0.996444	0.506656
544.344	-0.751174	-0.85312	-0.90627	0.48538
544.359	0.279221	-0.694343	-0.927226	0.466359
544.375	0.0419375	-0.906839	-0.914167	0.466152
544.391	0.096102	-0.726473	-0.958101	0.487445
544.406	-0.496163	-0.600829	-0.971837	0.482072
544.422	-1.43562	-0.738563	-1.01216	0.510714
544.438	-1.46907	-0.914462	-0.938014	0.492825
544.453	-1.5941	-0.957978	-0.998061	0.504407
544.469	-1.29851	-0.834154	-0.942569	0.500503
544.484	-0.501705	-0.951221	-0.909819	0.474477
544.5	-0.0323474	-0.69229	-0.964706	0.482549
544.516	0.181346	-0.715793	-0.929721	0.479961
544.531	-0.181195	-0.701406	-0.986638	0.49461
544.547	-1.34423	-0.680907	-1.0153	0.512291
544.563	-1.49948	-0.913588	-0.971451	0.494594
544.578	-1.50363	-0.942427	-0.99611	0.511603
544.594	-0.307026	-0.87301	-0.893326	0.464871
544.609	-0.681489	-0.912633	-0.908384	0.482757
544.625	0.167521	-0.661631	-0.915006	0.479544
544.641	-0.783279	-0.561344	-1.01095	0.504362
544.656	-0.531259	-0.645458	-0.973972	0.485967
544.672	-1.41486	-0.723691	-1.00869	0.515361
544.688	-1.39984	-0.805622	-0.968244	0.495691
544.703	-1.14597	-0.752761	-0.921696	0.495782
544.719	-0.534915	-0.968976	-0.900723	0.478
544.734	0.0307252	-0.85794	-0.909273	0.46883
544.75	0.301549	-0.700107	-0.912647	0.4648
544.766	-0.426875	-0.699994	-0.983604	0.487166
544.781	-0.822152	-0.627098	-0.998901	0.492054
544.797	-0.777634	-0.662047	-1.0045	0.500074
544.813	-1.62631	-0.879218	-1.00095	0.503821
544.828	-1.5474	-0.832541	-1.00857	0.509166
544.844	-1.43483	-0.864393	-0.968903	0.490595
544.859	-0.502128	-0.971792	-0.897908	0.478555
544.875	0.0424486	-0.723675	-0.966089	0.477358
544.891	0.16506	-0.702895	-0.921342	0.472295
544.906	-0.821353	-0.57751	-1.00148	0.492167
544.922	-1.48717	-0.953484	-1.00875	0.51254
544.938	-1.33793	-0.6825	-1.01272	0.504574
544.953	-1.33584	-0.74258	-0.902915	0.488172
544.969	-1.09669	-0.712437	-0.92798	0.49582
544.984	0.106128	-0.89913	-0.906325	0.469677
545	-0.0601706	-0.801466	-0.907116	0.470724
545.016	0.470724	-0.708422	-0.929717	0.470734
545.031	-0.241264	-0.705823	-0.960412	0.483527
545.047	-1.2396	-0.668601	-1.01288	0.497514
545.063	-1.49565	-0.751543	-0.968286	0.495289
545.078	-1.5307	-0.877648	-0.998728	0.501834
545.094	-1.37109	-0.912049	-0.947324	0.499848
545.109	-0.405682	-0.819045	-0.899466	0.4787
545.125	0.0951311	-0.71937	-0.94685	0.474446
545.141	0.152875	-0.68105	-0.931256	0.465997
545.156	-0.147735	-0.697423	-0.966778	0.483567
545.172	-1.18854	-0.699746	-1.01217	0.502591
545.188	-1.4588	-0.774261	-0.975835	0.502695
545.203	-1.62817	-0.835133	-0.981988	0.496562
545.219	-0.797017	-0.995911	-0.897498	0.474291
545.234	-0.97974	-0.747018	-0.921425	0.478268
545.25	0.0665926	-0.806705	-0.912278	0.474099
545.266	-0.515441	-0.631983	-0.985367	0.483139
545.281	-0.957764	-0.668693	-1.00725	0.502267
545.297	-0.841069	-0.558528	-1.00066	0.492726
545.313	-1.54574	-0.850031	-1.01521	0.511202
545.328	-1.52534	-0.918424	-1.00115	0.511693
545.344	-1.27302	-0.849079	-0.946936	0.505832
545.359	-0.199603	-0.876256	-0.903893	0.466814
545.375	0.116348	-0.707354	-0.930473	0.477153
545.391	0.177935	-0.693651	-0.934393	0.476097
545.406	-1.30444	-0.736122	-1.01519	0.497975
545.422	-0.932645	-0.721697	-1.01385	0.509169
545.438	-1.54623	-0.869223	-1.00516	0.499413
545.453	-1.22421	-0.710914	-0.920575	0.479515
545.469	-0.771899	-0.977046	-0.902878	0.473875
545.484	-0.984756	-0.736444	-0.91462	0.492703
545.5	0.180506	-0.67032	-0.93249	0.479171
545.516	-0.139051	-0.709932	-0.963571	0.489102
545.531	-0.776848	-0.534499	-1.00108	0.485536
545.547	-0.633682	-0.601769	-1.00164	0.490297
545.563	-1.41841	-0.691769	-1.01268	0.51208
545.578	-1.39336	-0.88325	-0.956644	0.500367
545.594	-0.903818	-0.819482	-0.906648	0.477087
545.609	0.0385701	-0.695706	-0.925206	0.473458
545.625	0.133874	-0.831586	-0.909684	0.486835
545.641	0.00965825	-0.662544	-0.95332	0.485969
545.656	-1.19153	-0.690396	-1.00919	0.495497
545.672	-1.05716	-0.669593	-1.01608	0.490127
545.688	-1.64195	-0.874962	-0.986298	0.500041
545.703	-1.03588	-0.826759	-0.90317	0.48303
545.719	-0.549881	-0.837465	-0.905853	0.479615
545.734	-0.780476	-0.825721	-0.911536	0.489615
545.75	0.158682	-0.686684	-0.918393	0.477897
545.766	-0.618709	-0.554945	-1.00153	0.501274
545.781	-0.0512125	-0.711615	-0.961946	0.488223
545.797	-1.06136	-0.704513	-1.01162	0.51068
545.813	-1.4813	-0.852074	-1.00767	0.499311
545.828	-1.50983	-0.926342	-0.982878	0.494001
545.844	-0.96246	-0.878126	-0.906188	0.47971
545.859	0.0856249	-0.637975	-0.941654	0.488775
545.875	0.0480596	-0.762471	-0.90795	0.474397
545.891	0.022685	-0.694263	-0.949125	0.47737
545.906	-0.839236	-0.645874	-0.999692	0.496436
545.922	-0.624878	-0.638731	-0.987403	0.496432
545.938	-1.24259	-0.688961	-1.0158	0.511664
545.953	-1.51476	-0.88754	-0.995341	0.507383
545.969	-1.43871	-0.878323	-0.938616	0.48646
545.984	-0.658445	-0.947481	-0.895517	0.484894
546	0.106086	-0.894298	-0.912457	0.467574
546.016	0.0799552	-0.837721	-0.910988	0.469959
546.031	-1.1065	-0.707585	-1.01714	0.502527
546.047	-0.733962	-0.587354	-0.998031	0.498469
546.063	-1.60461	-0.868779	-1.0104	0.50637
546.078	-1.33178	-0.854463	-0.96141	0.50025
546.094	-0.810519	-0.753605	-0.910404	0.485404
546.109	-1.18838	-0.723014	-0.945755	0.494854
546.125	0.0530591	-0.869876	-0.910054	0.474728
546.141	-0.0381015	-0.702982	-0.961423	0.481044
546.156	-0.180027	-0.730046	-0.967896	0.480129
546.172	-1.10341	-0.6958	-1.00975	0.505479
546.188	-1.53576	-0.951504	-0.998703	0.509386
546.203	-1.30093	-0.836357	-0.945691	0.502872
546.219	-0.837385	-0.929417	-0.905246	0.483786
546.234	-1.23763	-0.729505	-0.932603	0.498251
546.25	-0.664479	-0.970355	-0.900857	0.478683
546.266	0.193659	-0.668268	-0.931628	0.477976
546.281	-0.140677	-0.738635	-0.963495	0.487082
546.297	-1.38526	-0.665322	-1.01689	0.503896
546.313	-1.07142	-0.662581	-1.01191	0.507257
546.328	-1.58368	-1.07676	-1.00126	0.509496
546.344	-1.54181	-0.865348	-0.979205	0.501005
546.359	-0.636537	-0.84525	-0.896829	0.477203
546.375	-0.769027	-0.861335	-0.901771	0.484632
546.391	0.098822	-0.806458	-0.909225	0.475212
546.406	-0.124054	-0.573293	-0.9629	0.474747
546.422	-0.0907503	-0.590919	-0.965928	0.486634
546.438	-0.998733	-0.633534	-1.00905	0.506511
546.453	-1.51369	-0.927134	-1.00183	0.509074
546.469	-1.49587	-0.850336	-0.978665	0.503119
546.484	-0.496046	-1.00669	-0.897879	0.475002
546.5	-0.836761	-0.919621	-0.896148	0.481678
546.516	0.0460997	-0.935806	-0.907522	0.47523
546.531	-0.0120711	-0.709912	-0.953007	0.476487
546.547	-1.05319	-0.707505	-1.01002	0.496704
546.563	-0.540954	-0.571291	-0.995249	0.492082
546.578	-1.46531	-0.851829	-0.990806	0.521675
546.594	-1.51122	-0.859565	-0.99415	0.508345
546.609	-0.740325	-0.90656	-0.905482	0.485152
546.625	-1.01298	-0.769957	-0.928435	0.49262
546.641	0.00981897	-0.865898	-0.902205	0.476366
546.656	0.174985	-0.85688	-0.911997	0.477502
546.672	-0.342669	-0.635251	-0.978397	0.482154
546.688	-1.41943	-0.753361	-1.00886	0.504109
546.703	-1.23037	-0.674256	-1.00778	0.511344
546.719	-0.547171	-0.981977	-0.898508	0.477548
546.734	-1.54571	-0.941036	-0.984164	0.509949
546.75	-0.636707	-0.978265	-0.90578	0.474976
546.766	0.261018	-0.657364	-0.9214	0.472634
546.781	-0.53047	-0.576113	-0.995371	0.477377
546.797	-0.0332648	-0.725005	-0.963263	0.483033
546.813	-0.330538	-0.647719	-0.983481	0.494224
546.828	-1.52731	-0.695358	-1.014	0.506454
546.844	-1.43576	-0.748776	-1.0165	0.508807
546.859	-1.25554	-0.832275	-0.961355	0.506872
546.875	-0.88609	-0.880814	-0.909848	0.49121
546.891	0.124743	-0.832533	-0.921843	0.480405
546.906	-0.0487503	-0.757947	-0.960765	0.480129
546.922	0.196392	-0.702815	-0.93067	0.474853
546.938	-0.598082	-0.612423	-0.993518	0.499936
546.953	-1.53251	-0.811233	-1.00567	0.5127
546.969	-1.49726	-0.853184	-0.98596	0.497378
546.984	-1.54018	-0.834665	-0.987551	0.509
547	-0.859856	-0.834631	-0.908937	0.477594
547.016	0.0898358	-0.860695	-0.91396	0.480273
547.031	0.154883	-0.649604	-0.93479	0.470987
547.047	0.256606	-0.713132	-0.941735	0.484921
547.063	-0.415235	-0.652572	-0.987015	0.492107
547.078	-1.4555	-0.670034	-1.01739	0.512667
547.094	-1.56283	-0.912209	-0.997732	0.513261
547.109	-1.18882	-0.780457	-0.925639	0.49673
547.125	-1.43265	-0.861103	-0.980146	0.514555
547.141	-0.597229	-0.863275	-0.898845	0.473502
547.156	-0.40238	-0.855017	-0.904584	0.476853
547.172	0.170768	-0.734814	-0.926884	0.473286
547.188	0.00834924	-0.698168	-0.965762	0.481182
547.203	-0.845424	-0.583478	-1.00293	0.496917
547.219	-1.54803	-0.913917	-0.999626	0.511334
547.234	-1.49133	-0.691182	-1.01456	0.505359
547.25	-1.3939	-0.859471	-0.9507	0.507448
547.266	-0.520232	-1.0278	-0.899857	0.482766
547.281	-0.827662	-0.940135	-0.907328	0.478418
547.297	-0.136595	-0.698239	-0.973386	0.490077
547.313	0.016737	-0.752818	-0.960081	0.489376
547.328	-1.05487	-0.674344	-1.00978	0.505356
547.344	-1.57509	-0.928425	-0.9976	0.507196
547.359	-1.57674	-0.918006	-0.997323	0.513572
547.375	-1.10953	-0.744479	-0.915989	0.483823
547.391	-1.28781	-0.832306	-0.937603	0.489175
547.406	-0.177277	-0.859387	-0.906311	0.484612
547.422	-0.144827	-0.776721	-0.897379	0.481817
547.438	0.151921	-0.694044	-0.957822	0.487244
547.453	-0.702721	-0.58165	-0.999982	0.495954
547.469	-1.49672	-0.832139	-0.979699	0.508024
547.484	-1.40461	-0.865078	-0.975101	0.507732
547.5	-1.21012	-0.73635	-0.921256	0.483063
547.516	-1.40567	-0.853457	-0.952931	0.508476
547.531	-0.397358	-0.735075	-0.905496	0.485131
547.547	0.214342	-0.664623	-0.912891	0.477016
547.563	-0.693047	-0.559968	-1.00685	0.495937
547.578	-0.177256	-0.700134	-0.973105	0.477273
547.594	-1.38599	-0.68494	-1.01494	0.508521
547.609	-1.61807	-0.844178	-0.99645	0.516845
547.625	-1.53304	-0.817687	-1.00627	0.514255
547.641	-1.27311	-0.753969	-0.908869	0.48921
547.656	0.126529	-0.889513	-0.906678	0.467482
547.672	0.103548	-0.695421	-0.960914	0.481502
547.688	0.178261	-0.705558	-0.932719	0.474194
547.703	-0.521972	-0.57153	-1.00816	0.506347
547.719	-1.45733	-0.885672	-1.00427	0.50527
547.734	-1.04346	-0.757815	-0.932746	0.491443
547.75	-1.56651	-0.87631	-0.991504	0.508802
547.766	-1.12495	-0.728889	-0.906202	0.483958
547.781	-1.34008	-0.843298	-0.945123	0.503347
547.797	-0.6495	-1.02456	-0.896707	0.488702
547.813	-0.363535	-0.673795	-0.981902	0.492216
547.828	0.219395	-0.715346	-0.956845	0.478145
547.844	-0.95415	-0.715114	-1.01319	0.507483
547.859	-1.46984	-0.635501	-1.01635	0.509487
547.875	-1.48208	-0.929553	-0.97869	0.505798
547.891	-1.46822	-0.857181	-0.955072	0.513071
547.906	-0.866068	-0.818275	-0.892072	0.483765
547.922	-0.124496	-0.842892	-0.900763	0.473225
547.938	-0.154378	-0.710479	-0.98157	0.484456
547.953	0.103583	-0.743492	-0.941932	0.48153
547.969	-0.64119	-0.590637	-1.00809	0.50729
547.984	-1.22678	-0.704722	-1.01097	0.511365
548	-1.53854	-0.880861	-0.996139	0.515292
548.016	-1.49542	-0.903747	-0.96059	0.501682
548.031	-1.09784	-0.738051	-0.904705	0.484065
548.047	-0.554472	-0.770998	-0.899421	0.48424
548.063	0.113788	-0.669548	-0.986821	0.496204
548.078	0.285717	-0.825891	-0.914274	0.475587
548.094	-0.362646	-0.57512	-0.996489	0.481602
548.109	-1.09178	-0.692536	-1.00589	0.499808
548.125	-1.303	-0.661454	-1.01408	0.508008
548.141	-1.40481	-0.908237	-0.946586	0.510539
548.156	-1.37431	-0.834483	-0.940509	0.501139
548.172	-1.01906	-0.699381	-0.925681	0.495898
548.188	-0.00368118	-0.846382	-0.903355	0.471195
548.203	0.286559	-0.651247	-0.923771	0.467316
548.219	-0.697755	-0.589757	-1.00434	0.489963
548.234	-1.02307	-0.677082	-1.0121	0.50185
548.25	-1.59908	-0.8768	-0.969218	0.499251
548.266	-1.55245	-0.950444	-0.994664	0.514168
548.281	-1.31103	-0.840108	-0.945156	0.497922
548.297	-0.697433	-0.949681	-0.902346	0.474914
548.313	0.217043	-0.666003	-0.919761	0.479813
548.328	-0.165118	-0.813213	-0.913116	0.479927
548.344	-0.336334	-0.641429	-0.982147	0.497349
548.359	-1.00697	-0.716735	-1.01373	0.516172
548.375	-1.55563	-0.950482	-1.00443	0.509031
548.391	-1.4954	-0.874402	-1.00998	0.518314
548.406	-1.23457	-0.852408	-0.948562	0.50556
548.422	-0.962173	-0.800741	-0.898959	0.485285
548.438	-0.28615	-0.830302	-0.934818	0.479607
548.453	0.0237934	-0.692176	-0.97497	0.490229
548.469	0.210245	0.210245	-0.951718	0.480177
548.484	-0.0894879	-0.728012	-1.00677	0.496362
548.5	-1.19055	-0.685518	-1.01362	0.505189
548.516	-1.62443	-0.96069	-1.00049	0.508273
548.531	-1.45077	-0.843603	-0.984297	0.509969
548.547	-1.01008	-0.837344	-0.907713	0.487645
548.563	0.203205	-0.879755	-0.902877	0.475029
548.578	-0.242292	-0.839013	-0.901347	0.478066
548.594	-0.0201083	-0.711816	-0.969296	0.482659
548.609	-0.678627	-0.570623	-1.00532	0.498077
548.625	-0.540212	-0.581996	-1.0111	0.507133
548.641	-1.35519	-0.701722	-1.01502	0.508481
548.656	-1.37972	-0.829053	-0.959519	0.506815
548.672	-1.55403	-0.866845	-0.981219	0.509573
548.688	-0.703664	-0.991877	-0.897211	0.474156
548.703	0.102203	-0.72879	-0.931656	0.480054
548.719	0.104262	-0.827793	-0.913838	0.486439
548.734	-0.954653	-0.692152	-1.01266	0.504106
548.75	-0.637504	-0.586327	-1.01237	0.499239
548.766	-1.50662	-0.852884	-1.00179	0.512397
548.781	-1.37818	-0.806044	-0.897024	0.490144
548.797	-0.908659	-0.887991	-0.900228	0.485667
548.813	-1.21672	-0.750079	-0.906566	0.483795
548.828	-0.711591	-0.9663	-0.901546	0.477061
548.844	0.104534	-0.801072	-0.965104	0.486144
548.859	-0.410634	-0.627851	-1.00355	0.495089
548.875	-1.27724	-0.715625	-1.00647	0.506867
548.891	-1.2068	-0.648823	-1.00715	0.507498
548.906	-1.58201	-0.835272	-0.997988	0.509637
548.922	-1.50136	-0.914601	-0.968964	0.502488
548.938	-0.504674	-0.809511	-0.906734	0.473529
548.953	-0.671555	-0.993116	-0.90145	0.476001
548.969	0.171555	-0.706365	-0.923474	0.475617
548.984	0.0330257	-0.690953	-0.949843	0.487723
549	-1.00411	-0.656623	-1.00463	0.506227
549.016	-0.753031	-0.652392	-1.01026	0.500084
549.031	-1.50791	-0.927078	-1.00581	0.504051
549.047	-1.11241	-0.739664	-0.918855	0.503726
549.063	-1.46724	-0.903118	-0.984527	0.510449
549.078	-0.651594	-0.949441	-0.898832	0.477747
549.094	0.233467	-0.681889	-0.925378	0.479318
549.109	-0.221492	-0.714913	-0.972181	0.494694
549.125	0.0292969	-0.722651	-0.943342	0.472131
549.141	-1.10505	-0.644777	-1.01231	0.512098
549.156	-1.55372	-0.933647	-1.00471	0.512017
549.172	-1.25688	-0.686308	-0.924273	0.492679
549.188	-1.4302	-0.945824	-0.973291	0.498558
549.203	-0.522303	-1.00763	-0.897686	0.486382
549.219	0.190168	-0.660364	-0.927074	0.473791
549.234	-0.217675	-0.648043	-0.969791	0.485195
549.25	-0.041795	-0.768383	-0.970218	0.492919
549.266	-1.41724	-0.653412	-1.00591	0.502707
549.281	-1.57171	-0.875833	-0.988119	0.50724
549.297	-1.36644	-0.85262	-0.946873	0.504626
549.313	-1.54149	-0.838094	-0.937414	0.491328
549.328	-0.646749	-0.972186	-0.900619	0.478787
549.344	0.303357	-0.704221	-0.908559	0.472348
549.359	-0.044861	-0.71817	-0.974956	0.482355
549.375	0.0757651	-0.725779	-0.945259	0.478521
549.391	-0.894501	-0.663055	-1.00759	0.501734
549.406	-1.56115	-0.965309	-1.00794	0.516308
549.422	-1.51576	-0.915022	-0.970152	0.503524
549.438	-1.53455	-0.915447	-0.993205	0.519595
549.453	-1.02396	-0.859722	-0.899178	0.481941
549.469	0.13161	-0.819492	-0.919906	0.473657
549.484	0.0709804	-0.712159	-0.923477	0.478164
549.5	-0.40858	-0.60148	-0.996811	0.493544
549.516	-1.42194	-0.684088	-1.01578	0.503549
549.531	-1.30752	-0.665536	-1.01453	0.512054
549.547	-1.36474	-0.903179	-0.971072	0.506119
549.563	-1.47362	-0.82952	-0.98197	0.508863
549.578	-0.840845	-0.866609	-0.909037	0.484183
549.594	0.211957	-0.621774	-0.933566	0.480054
