0,1800,0.705811,8.419312,8.641137,0
0,1800,0.715894,4.52727,10.234253,0
0,1800,3.932373,2.752661,11.877783,0
0,1800,8.590722,2.268677,12.321435,0
0,1800,11.272802,2.309009,10.758569,0
0,1800,12.06936,2.228345,6.886694,0
0,1800,11.444214,2.591333,3.21648,0
0,1800,11.020727,5.243164,1.119214,0
0,1800,10.274585,7.108521,0.725977,0
0,1800,8.75205,9.316699,0.725977,0
0,1800,7.088355,10.718237,0.806641,0
0,1800,5.212915,10.899732,0.826807,0
0,1800,2.742578,10.486328,0.907471,0
0,1800,1.34104,10.163671,1.572949,0
0,1800,0.947803,10.183838,2.157764,0
0,1800,0.715894,10.193921,3.771045,0
0,1800,0.705811,10.234253,4.577685,0
0,1800,0.715894,10.143506,4.829761,0
0,1800,0.715894,9.992261,5.717065,0
0,1800,0.705811,9.820849,5.787646,0
0,1800,0.705811,9.679688,6.261548,0
0,1800,0.715894,10.002343,5.102002,0
0,1800,0.705811,9.951928,5.192749,0
0,1800,0.705811,10.083008,4.456689,0
0,1800,0.705811,10.052758,3.599634,0
0,1800,0.715894,9.982178,2.551001,0
0,1800,1.724194,9.941846,1.199878,0
0,1800,2.68208,10.143506,1.008301,0
0,1800,4.648266,10.556909,0.867139,0
0,1800,7.088355,9.901513,0.715894,0
0,1800,8.570557,9.044457,0.766309,0
0,1800,9.951928,6.967358,0.766309,0
0,1800,10.42583,4.32561,1.179712,0
0,1800,10.72832,2.329175,3.397974,0
0,1800,11.716455,2.37959,6.695117,0
0,1800,10.990479,2.389673,9.941846,0
0,1800,7.955493,2.369507,11.686206,0
0,1800,4.547436,2.591333,11.403882,0
0,1800,0.705811,3.952539,9.548608,0
0,1800,0.705811,7.158936,8.338647,0
0,1800,0.705811,9.619189,4.890259,0
0,1800,1.825024,9.689771,1.099048,0
0,1800,7.00769,9.941846,0.826807,0
0,1800,9.931763,5.696899,0.806641,0
0,1800,10.476245,2.329175,3.276978,0
0,1800,11.000562,2.440088,9.659521,0
0,1800,6.826196,2.551001,11.837451,0
0,1800,0.705811,3.791211,9.427612,0
0,1800,0.705811,8.691552,6.473291,0
0,1800,1.230127,9.407446,1.532617,0
0,1800,7.471509,9.467944,0.816724,0
0,1800,10.012426,14.801855,1.220044,0
0,1800,11.111474,2.298926,8.469727,0
0,1800,6.20105,2.37959,11.373632,0
0,1800,0.705811,5.192749,8.85288,0
0,1800,0.705811,9.336865,3.6198,0
0,1800,5.807812,9.881348,0.846973,0
0,1800,10.002343,4.22478,1.189795,0
0,1800,10.768652,2.309009,9.054541,0
0,1800,3.972705,2.631665,10.82915,0
0,1800,0.705811,7.763916,7.209351,0
0,1800,2.268677,9.437696,1.109131,0
0,1800,9.478027,5.545654,0.786475,0
0,1800,10.990479,2.309009,7.612671,0
0,1800,3.690381,2.742578,10.536743,0
0,1800,0.705811,8.197485,6.493457,0
0,1800,4.6281,9.800683,0.907471,0
0,1800,9.800683,3.105566,1.764526,0
0,1800,9.205786,2.520752,10.698071,0
0,1800,0.705811,4.870093,8.631055,0
0,1800,0.978052,8.923462,1.714111,0
0,1800,9.437696,5.787646,0.897388,0
0,1800,10.375415,2.48042,9.427612,0
0,1800,0.705811,3.871875,8.802465,0
0,1800,1.189795,8.893212,1.693945,0
0,1800,9.357031,5.253247,0.846973,0
0,1800,9.558691,2.510669,10.193921,0
0,1800,0.715894,5.878394,8.086572,0
0,1800,3.488721,9.427612,0.957886,0
0,1800,9.619189,2.500586,2.510669,0
0,1800,6.009472,2.601416,10.970312,0
0,1800,0.715894,8.701635,4.557519,0
0,1800,8.338647,7.108521,0.725977,0
0,1800,9.891431,2.440088,9.336865,0
0,1800,0.705811,5.797729,7.894995,0
0,1800,5.394409,9.478027,0.957886,0
0,1800,10.587158,2.27876,6.311963,0
