70,70.447021,0,-0.002683,0.027709,0.030149,2.488697,0
70,69.459076,0,-0.00162,0.028091,0.026271,0.576273,0
70,69.179749,0,-0.001947,0.033831,0.031089,-1.316285,0
70,69.489876,0,0.001778,0.037749,0.036425,3.052646,0
70,71.068977,0,-0.001474,0.030507,0.031882,1.215564,0
70,70.715042,0,-0.000185,0.030132,0.030738,-0.691374,0
70,69.799599,0,-0.003249,0.02813,0.031964,-2.592441,0
70,69.210503,0,0.001861,0.033218,0.030665,1.864147,0
70,69.410324,0,0.003667,0.039439,0.037248,-0.055453,0
70,70.656631,0,-0.001578,0.034863,0.033816,-1.936123,0
70,70.817917,0,0.000141,0.030725,0.032933,2.423123,0
70,69.40657,0,-0.003011,0.031452,0.029436,0.583411,0
70,70.423149,0,0.002234,0.033871,0.033503,-0.822603,0
70,70.432182,0,-0.000201,0.030638,0.031587,-2.74668,0
70,70.361595,0,-0.002121,0.029055,0.035704,1.635838,0
70,69.805962,0,-0.000727,0.032725,0.034341,-0.249446,0
70,69.326385,0,0.001881,0.035437,0.032442,-2.152972,0
70,70.420624,0,0.001204,0.0314,0.028008,2.294635,0
70,70.763046,0,-0.004881,0.027827,0.032386,0.385423,0
70,70.212135,0,-0.003053,0.028761,0.03143,-1.49905,0
70,69.363083,0,0.001383,0.034669,0.031597,2.960721,0
70,69.802536,0,0.000791,0.035075,0.032974,1.030918,0
70,70.043144,0,0.000778,0.034,0.03452,-0.85608,0
70,70.822762,0,-0.001228,0.02815,0.029947,-2.758331,0
70,70.626457,0,-0.001925,0.027401,0.030302,1.683585,0
70,69.296646,0,0.001728,0.03439,0.031859,-0.208335,0
70,69.611603,0,0.001152,0.035047,0.034062,-2.111804,0
70,70.086151,0,-0.001595,0.033456,0.033559,2.239462,0
70,70.421478,0,-0.000562,0.029988,0.033914,0.413936,0
70,69.986694,0,-0.000197,0.031485,0.033353,-1.470269,0
70,69.207161,0,0.002072,0.036343,0.034058,2.901911,0
70,69.503571,0,0.002587,0.037516,0.034902,0.995709,0
70,69.322495,0,-0.001246,0.035628,0.035597,-0.450316,0
70,69.24929,0,0.001293,0.035805,0.03374,-2.353103,0
70,70.248062,0,0.000383,0.030748,0.028556,2.101384,0
70,71.294968,0,0.000743,0.028935,0.032165,0.195516,0
70,69.906105,0,-0.00214,0.031692,0.034164,-1.686055,0
70,69.240829,0,0.004225,0.032674,0.029492,2.689088,0
70,69.568687,0,-0.000164,0.03455,0.034551,0.8626,0
70,70.023109,0,-0.002061,0.033425,0.029631,-1.041255,0
70,71.318726,0,-0.001607,0.028461,0.030901,-2.939708,0
70,70.378494,0,-0.002657,0.02971,0.031869,1.431765,0
70,69.21595,0,0.001896,0.03469,0.036379,-0.462641,0
70,69.287941,0,-0.000019,0.035314,0.031069,-2.283104,0
70,70.059181,0,0.004769,0.030717,0.030404,2.077893,0
70,71.068741,0,0.002175,0.030031,0.033572,0.168549,0
70,70.053528,0,-0.001551,0.032968,0.034331,-1.719969,0
70,69.011635,0,-0.002302,0.035665,0.036723,2.713839,0
70,69.440674,0,-0.003043,0.036555,0.032315,0.802286,0
70,69.838966,0,-0.001084,0.035916,0.033132,-1.10436,0
70,71.374062,0,-0.00078,0.029838,0.030933,-2.912977,0
70,70.476166,0,-0.005536,0.032064,0.033559,1.458478,0
70,70.318695,0,-0.000398,0.037477,0.035223,0.008476,0
70,70.701706,0,-0.002207,0.032187,0.03255,-1.885192,0
70,70.729797,0,0.00296,0.026538,0.030794,2.501575,0
70,69.250847,0,-0.001585,0.033245,0.031209,0.654477,0
70,69.186287,0,0.00213,0.035082,0.03498,-1.229244,0
70,70.1651,0,0.001168,0.034265,0.029072,-3.132527,0
70,71.142853,0,-0.001558,0.028496,0.029419,1.244841,0
70,70.171982,0,-0.003601,0.029458,0.03019,-0.573247,0
70,69.286163,0,-0.002026,0.032749,0.035013,-2.48339,0
70,69.173813,0,0.001589,0.035252,0.033827,1.909095,0
70,70.362923,0,0.003783,0.036127,0.034285,0.018358,0
70,70.672119,0,0.00275,0.030738,0.027981,-1.859627,0
70,70.401985,0,-0.000714,0.028165,0.028782,2.519861,0
70,69.091286,0,-0.0027,0.033243,0.032495,0.669886,0
70,69.241173,0,0.00103,0.036549,0.035768,-1.241493,0
70,69.887619,0,0.001597,0.036851,0.034384,3.131912,0
70,70.968948,0,-0.001765,0.031506,0.033813,1.227825,0
70,70.302734,0,-0.00016,0.031616,0.037789,-0.659278,0
70,68.89753,0,0.000267,0.035645,0.03719,-2.501388,0
70,69.408424,0,0.002695,0.034686,0.035277,1.874289,0
70,71.028709,0,-0.002763,0.02879,0.036214,0.433403,0
70,69.804565,0,-0.000537,0.031124,0.031941,-1.448606,0
70,68.965927,0,0.005004,0.036505,0.031731,2.927838,0
70,70.372314,0,-0.001524,0.033714,0.033129,1.114655,0
70,70.30764,0,-0.001508,0.032401,0.031037,-0.789912,0
70,70.741432,0,-0.003564,0.025723,0.03016,-2.688617,0
70,70.26873,0,-0.001284,0.026985,0.027021,1.754709,0
70,69.299591,0,0.002016,0.036347,0.036769,-0.143868,0
70,69.573586,0,0.00081,0.037226,0.036675,-2.050654,0
70,70.457436,0,0.000044,0.032204,0.032091,2.329926,0
70,70.837982,0,-0.00111,0.027883,0.032306,0.418869,0
70,69.990784,0,-0.000999,0.03105,0.032939,-1.466438,0
70,69.303566,0,0.003095,0.035578,0.032704,2.971967,0
70,69.893715,0,0.000678,0.037618,0.032949,1.058297,0
70,70.202492,0,0.003117,0.03629,0.035986,-0.82821,0
70,70.51268,0,-0.003623,0.027578,0.031742,-2.659364,0
70,70.311661,0,-0.002988,0.03075,0.02958,1.710789,0
70,68.887985,0,0.003774,0.038019,0.034958,-0.205429,0
70,69.838417,0,0.002059,0.038256,0.041071,-2.086845,0
70,69.424934,0,-0.000229,0.035016,0.03515,2.751962,0
70,69.850159,0,0.000009,0.036385,0.034066,0.93367,0
70,70.048012,0,-0.001365,0.033957,0.03328,-0.990369,0
70,70.682899,0,0.000124,0.030868,0.03363,-2.889119,0
70,70.655838,0,-0.001808,0.029155,0.032403,1.487408,0
70,69.329071,0,0.00277,0.035829,0.033786,-0.406371,0
70,69.397736,0,-0.001986,0.03493,0.030503,-2.216325,0
70,70.098579,0,-0.00192,0.03193,0.029573,2.143764,0
70,71.305168,0,-0.000337,0.030435,0.033557,0.232612,0
70,69.872025,0,0.000834,0.032152,0.033346,-1.652692,0
70,69.272675,0,-0.001305,0.034122,0.033108,2.8088,0
70,69.99868,0,0.003265,0.032535,0.03289,0.903531,0
70,70.028358,0,0.000159,0.033497,0.031408,-1.00337,0
70,70.778091,0,-0.001476,0.029102,0.031178,-2.903529,0
70,70.567703,0,-0.001909,0.026762,0.03138,1.537994,0
70,69.384964,0,0.001897,0.035447,0.036573,-0.366788,0
70,68.902954,0,-0.000853,0.036378,0.03532,-2.26916,0
70,70.02636,0,0.002212,0.032762,0.031132,2.175663,0
70,70.84742,0,0.003038,0.032023,0.034733,0.261059,0
70,69.632286,0,-0.000275,0.036055,0.035247,-1.62948,0
70,70.792084,0,0.002313,0.034825,0.034288,-3.070352,0
70,71.282265,0,-0.005102,0.03071,0.036418,1.310769,0
70,69.768509,0,0.003011,0.033352,0.037662,-0.575368,0
70,68.642403,0,0.002703,0.037328,0.03771,-2.415361,0
70,69.40551,0,0.002356,0.03488,0.030867,1.966427,0
70,71.163658,0,0.001203,0.033745,0.034338,0.062088,0
70,70.813782,0,-0.002014,0.029281,0.030512,-1.811807,0
70,69.269638,0,-0.002719,0.030875,0.032819,2.631818,0
70,69.172333,0,0.001212,0.033982,0.035245,0.718677,0
70,69.374451,0,-0.001512,0.035451,0.034146,-1.189468,0
70,71.177483,0,-0.000908,0.0307,0.03099,-3.06804,0
70,71.117172,0,-0.001535,0.026249,0.026021,1.375541,0
70,69.190422,0,0.000703,0.03315,0.032868,-0.518958,0
70,68.701355,0,0.000939,0.036292,0.036411,-2.431647,0
70,69.662529,0,-0.0003,0.034073,0.032499,1.922815,0
70,71.221519,0,0.003761,0.034394,0.033259,0.094993,0
70,70.679886,0,-0.002299,0.031538,0.032502,-1.805698,0
70,69.838318,0,0.001344,0.032191,0.033398,2.56854,0
70,69.268356,0,-0.000912,0.036333,0.037263,0.651159,0
70,69.375465,0,0.002476,0.038063,0.032792,-1.167715,0
70,69.914986,0,-0.001694,0.028624,0.031909,-2.598917,0
70,69.885353,0,-0.001623,0.029957,0.030399,1.782343,0
70,69.046669,0,0.003073,0.037993,0.035935,-0.131916,0
70,70.141693,0,0.001795,0.034388,0.035769,-2.007966,0
70,70.672516,0,-0.002243,0.027903,0.030309,2.445615,0
70,69.984535,0,-0.000556,0.026379,0.029705,0.517019,0
70,69.405319,0,-0.002887,0.030323,0.030262,-1.371159,0
70,69.066925,0,0.006065,0.037508,0.035593,2.997422,0
70,70.321976,0,-0.000954,0.035554,0.034224,1.173954,0
70,70.475105,0,0.00161,0.032016,0.033428,-0.731572,0
70,70.283173,0,-0.002691,0.027366,0.02878,-2.631448,0
70,69.802719,0,-0.001398,0.029026,0.028008,1.744044,0
70,69.013649,0,0.001875,0.038765,0.035048,-0.155076,0
70,70.088181,0,-0.000928,0.036352,0.036177,-1.971243,0
70,70.732071,0,-0.000662,0.028638,0.02826,2.39393,0
70,70.462196,0,-0.003467,0.027227,0.031621,0.481322,0
70,69.231781,0,-0.000698,0.031671,0.027565,-1.402508,0
70,69.062286,0,0.003746,0.037521,0.034113,3.029117,0
70,70.12101,0,0.003092,0.036933,0.038112,1.119764,0
70,70.595535,0,0.001292,0.03257,0.034167,-0.763055,0
70,69.534454,0,0.000069,0.034808,0.034253,-2.202845,0
70,70.210228,0,-0.00066,0.033106,0.028977,2.241547,0
70,70.628601,0,-0.001481,0.029671,0.029428,0.336135,0
70,70.068161,0,-0.001606,0.030565,0.033177,-1.566328,0
70,69.59697,0,0.002651,0.031403,0.029762,2.812696,0
70,69.907021,0,-0.000633,0.033407,0.026794,0.993155,0
70,69.666168,0,0.000773,0.034747,0.029796,-0.912037,0
70,70.979401,0,0.000416,0.027556,0.031515,-2.812243,0
70,70.810616,0,-0.002371,0.0289,0.036987,1.554383,0
70,69.213554,0,-0.000935,0.034448,0.034159,-0.333841,0
70,69.703506,0,-0.000089,0.033072,0.026134,-2.144947,0
70,70.410278,0,0.000988,0.031451,0.030563,2.254029,0
70,70.558945,0,-0.002608,0.028734,0.03178,0.342879,0
70,69.896339,0,-0.001627,0.030261,0.034757,-1.541475,0
70,69.403931,0,0.001513,0.031367,0.030079,2.832242,0
70,69.695747,0,0.002283,0.033669,0.029071,0.921698,0
70,69.610237,0,0.0016,0.03539,0.033276,-0.901476,0
70,70.492172,0,-0.001128,0.029839,0.031181,-2.806329,0
70,70.46376,0,-0.001132,0.029887,0.036505,1.564082,0
70,69.426003,0,0.001171,0.035789,0.034184,-0.350931,0
70,69.688622,0,-0.000242,0.035527,0.036754,-2.16226,0
70,69.936523,0,-0.00194,0.033659,0.028917,2.197385,0
70,71.116493,0,0.001076,0.029652,0.028166,0.290566,0
