17:46:38.888],-9010,-3,11
17:46:38.899],-9009,-5,9
17:46:38.910],-9009,0,6
17:46:38.921],-9009,0,6
17:46:38.932],-9010,2,4
17:46:38.943],-9009,1,3
17:46:38.954],-9007,5,9
17:46:38.965],-9007,8,14
17:46:38.976],-9007,4,20
17:46:38.987],-9007,3,20
17:46:39.000],-9008,6,16
17:46:39.009],-9009,5,22
17:46:39.020],-9007,2,26
17:46:39.031],-9007,-1,27
17:46:39.042],-9007,0,25
17:46:39.053],-9010,1,28
17:46:39.064],-9009,0,38
17:46:39.075],-9009,1,38
17:46:39.086],-9011,3,37
17:46:39.097],-9010,5,31
17:46:39.108],-9010,6,34
17:46:39.119],-9010,4,46
17:46:39.130],-9011,4,47
17:46:39.141],-9010,3,43
17:46:39.152],-9009,-1,44
17:46:39.163],-9009,-2,44
17:46:39.174],-9010,-3,29
17:46:39.185],-9010,-2,24
17:46:39.196],-9008,-1,25
17:46:39.207],-9010,2,25
17:46:39.218],-9009,0,22
17:46:39.229],-9008,2,25
17:46:39.240],-9009,2,23
17:46:39.251],-9007,3,17
17:46:39.262],-9007,3,17
17:46:39.274],-9009,1,13
17:46:39.287],-9010,4,8
17:46:39.295],-9009,-3,8
17:46:39.306],-9010,-8,7
17:46:39.317],-9011,-6,1
17:46:39.329],-9009,-4,-2
17:46:39.339],-9010,-4,-6
17:46:39.350],-9009,-4,-12
17:46:39.361],-9006,-3,-11
17:46:39.372],-9004,-1,-1
17:46:39.383],-9004,0,5
17:46:39.394],-9001,1,23
17:46:39.405],-9000,0,36
17:46:39.416],-9001,0,34
17:46:39.427],-8999,-3,26
17:46:39.438],-9000,-3,20
17:46:39.449],-8999,-1,27
17:46:39.460],-8999,1,25
17:46:39.471],-8998,0,15
17:46:39.482],-8998,-1,18
17:46:39.493],-8998,0,18
17:46:39.504],-8997,1,19
17:46:39.515],-8996,0,20
17:46:39.526],-8998,2,19
17:46:39.537],-8998,1,19
17:46:39.548],-8998,2,26
17:46:39.559],-8998,3,20
17:46:39.570],-9001,5,15
17:46:39.581],-8999,4,11
17:46:39.592],-9002,7,11
17:46:39.603],-9001,8,6
17:46:39.614],-9001,12,-6
17:46:39.625],-9003,12,-2
17:46:39.636],-9000,10,1
17:46:39.647],-9003,10,4
17:46:39.662],-9003,9,12
17:46:39.669],-9004,8,20
17:46:39.680],-9004,9,29
17:46:39.691],-9004,4,37
17:46:39.702],-9004,2,40
17:46:39.713],-9005,0,33
17:46:39.724],-9005,0,28
17:46:39.735],-9005,0,29
17:46:39.746],-9007,0,23
17:46:39.757],-9007,1,21
17:46:39.768],-9008,2,21
17:46:39.779],-9007,3,21
17:46:39.790],-9008,7,9
17:46:39.801],-9008,5,4
17:46:39.812],-9007,7,5
17:46:39.823],-9007,6,9
17:46:39.834],-9009,4,5
17:46:39.845],-9010,1,2
17:46:39.857],-9010,2,8
17:46:39.867],-9011,-1,11
17:46:39.878],-9009,-1,9
17:46:39.889],-9010,-1,8
17:46:39.900],-9010,-1,13
17:46:39.911],-9010,0,16
17:46:39.923],-9010,1,19
17:46:39.933],-9008,4,19
17:46:39.944],-9009,1,31
17:46:39.955],-9007,2,43
17:46:39.966],-9004,2,43
17:46:39.977],-9005,0,56
17:46:39.988],-9003,-1,64
17:46:39.999],-9004,0,69
17:46:40.010],-9004,3,73
17:46:40.021],-9003,0,70
17:46:40.032],-9005,0,74
17:46:40.043],-9005,2,70
17:46:40.054],-9005,2,69
17:46:40.065],-9004,0,68
17:46:40.076],-9004,0,64
17:46:40.087],-9004,-2,57
17:46:40.098],-9002,0,53
17:46:40.109],-9005,-1,57
17:46:40.120],-9003,-1,59
17:46:40.131],-9003,-2,63
17:46:40.142],-9003,-2,81
