I0,I1,I2
-0.099854,0.146240,0.976807
-0.015625,0.121338,0.983154
-0.042480,0.159668,1.007080
-0.079346,0.146973,0.993408
-0.060791,0.162109,1.009766
0.006836,0.171631,0.993652
-0.060059,0.128174,0.945557
-0.123535,0.134277,0.974854
0.010986,0.167236,1.007324
0.000977,0.120850,0.936035
-0.112305,0.121338,0.965820
-0.037598,0.142578,0.979736
0.003418,0.186523,0.994873
-0.008301,0.131592,0.996094
-0.093506,0.090576,0.945557
-0.056885,0.153320,0.961426
0.033203,0.186035,1.010010
-0.002441,0.071289,0.947754
-0.107178,0.099854,0.968018
-0.070313,0.144287,0.985596
-0.008545,0.117432,0.993652
-0.020508,0.109375,0.965576
-0.073242,0.059082,0.954346
-0.114746,0.091797,0.991211
-0.041260,0.086182,0.988770
-0.064941,0.060303,0.964111
-0.032227,0.097412,1.003418
-0.113525,0.132080,0.956299
-0.066650,0.054932,0.980713
-0.062012,0.051514,0.989746
-0.013672,0.164307,1.032715
-0.085693,0.161865,0.972168
-0.053711,0.037354,0.945068
-0.038818,0.122803,0.994385
0.013428,0.144287,0.979492
-0.079346,0.113281,0.949219
-0.069824,0.111328,0.972412
-0.056152,0.177490,0.986816
0.014648,0.154785,0.999756
-0.076172,0.137451,0.970459
-0.023193,0.119141,0.961182
-0.043701,0.155762,0.982178
-0.048828,0.138672,0.975342
-0.059814,0.176758,1.016113
-0.027588,0.160156,0.976807
-0.033936,0.162109,1.007324
-0.079346,0.120850,0.971924
-0.043457,0.145996,1.006836
-0.034180,0.128906,0.954834
-0.034180,0.157715,1.014648
-0.083008,0.167969,1.016846
-0.051270,0.157471,1.027344
-0.050537,0.191162,1.041992
-0.007324,0.140625,1.027588
-0.088135,0.157227,1.003174
-0.055176,0.160645,1.021240
-0.070557,0.143555,1.017822
-0.008057,0.132080,1.000977
-0.046631,0.168457,1.035156
-0.092285,0.122803,0.974121
-0.032715,0.173584,0.991211
0.006348,0.173828,0.996826
-0.052979,0.069824,0.957275
-0.080078,0.088379,0.959717
-0.048584,0.160156,0.948486
-0.010986,0.140625,0.964355
-0.014404,0.143799,0.974121
-0.097412,0.114502,0.951172
-0.087402,0.126221,0.995850
0.000244,0.135254,0.966553
-0.062500,0.191406,0.975830
-0.026855,0.110352,0.983398
-0.058350,0.092529,0.982666
-0.022461,0.135498,1.015869
-0.019043,0.199219,1.014160
-0.019043,0.134033,0.965576
-0.031494,0.116455,1.008789
-0.030029,0.145996,1.058838
-0.073975,0.124512,0.974121
-0.070801,0.126221,0.944336
-0.082275,0.145752,0.997559
-0.069824,0.097412,0.998535
-0.027100,0.131104,0.992188
0.009277,0.187256,1.016846
-0.064209,0.139160,0.990723
-0.086670,0.081787,0.970703
-0.067383,0.137451,0.997314
-0.015869,0.178955,1.020996
-0.027100,0.114014,0.981689
-0.010498,0.104980,0.974121
-0.039307,0.134521,0.977051
-0.077637,0.156494,1.009521
-0.028320,0.124023,1.000488
-0.049561,0.119385,0.994385
-0.049805,0.120605,0.944092
-0.029785,0.171143,0.965088
-0.036621,0.107178,0.980469
-0.008789,0.126465,1.026123
-0.065186,0.208984,0.967773
-0.044922,0.124756,0.975342
-0.125977,0.076416,0.967041
-0.045654,0.124023,0.987549
0.003174,0.132324,0.956299
-0.094971,0.113281,1.000244
-0.082520,0.108643,1.008545
-0.019287,0.117920,0.983887
-0.031738,0.143311,1.005615
-0.040771,0.093750,1.013428
