I0,I1,I2
-0.019287,0.176270,0.995117
-0.093018,0.133057,0.965088
-0.046631,0.106689,1.004150
-0.075684,0.135010,0.952393
-0.077393,0.146729,0.940186
-0.134033,0.163574,0.994873
-0.021240,0.150635,1.035156
-0.002686,0.228027,1.062744
-0.009521,0.193359,0.999268
-0.129883,0.177979,0.969971
-0.054688,0.113281,0.959961
-0.087402,0.157959,1.017578
0.003174,0.149414,0.994629
-0.152588,0.232910,1.022949
-0.094238,0.210449,1.036865
0.009766,0.152344,0.999756
-0.009766,0.164063,1.010742
-0.029053,0.158691,1.002441
-0.000977,0.167236,0.987793
-0.091064,0.206543,0.992188
-0.021240,0.190430,1.019531
-0.077148,0.138428,1.010254
-0.084229,0.121582,0.982910
-0.032959,0.180908,0.963867
-0.077148,0.152832,0.957031
-0.062256,0.094482,0.967529
0.040771,0.165039,1.005127
-0.058105,0.154297,0.958984
-0.030273,0.119385,0.955566
-0.040527,0.215088,1.022461
0.018311,0.185303,1.013184
-0.023682,0.147217,1.000244
-0.114746,0.105713,0.986084
-0.099365,0.159180,0.993652
-0.013428,0.156006,0.967529
-0.066650,0.092529,0.950684
-0.043945,0.136475,1.008301
-0.011230,0.177734,0.987549
-0.072266,0.130615,0.957764
-0.071533,0.125977,0.984131
-0.010986,0.166748,1.011963
-0.111084,0.177734,0.993408
-0.009766,0.103516,0.964355
-0.095947,0.107422,0.948975
-0.119141,0.166016,1.023193
-0.006592,0.126709,0.988770
-0.010010,0.160645,0.980225
-0.118896,0.138672,0.967529
-0.069824,0.127197,0.981689
0.015869,0.132080,1.004639
-0.067627,0.150635,0.989990
-0.083252,0.138184,0.984375
-0.048340,0.130859,0.995361
-0.054932,0.185791,1.015625
-0.021484,0.144043,0.988281
-0.049072,0.119873,0.984375
-0.047607,0.088379,0.944824
-0.063232,0.156738,0.965088
0.022705,0.190674,1.024414
-0.005371,0.140869,0.978271
-0.108643,0.134766,0.960205
-0.072510,0.096924,0.943848
-0.019043,0.160889,1.010010
-0.040039,0.140869,0.988281
-0.035889,0.075439,0.953613
-0.010742,0.110352,0.954346
-0.053467,0.143066,0.960938
-0.057861,0.076660,0.966553
0.062744,0.075684,0.961426
-0.052490,0.213867,1.014648
-0.077637,0.097168,0.964844
-0.020020,0.099609,0.984131
0.024414,0.115967,0.976318
-0.083740,0.104736,0.951416
-0.081055,0.072021,0.930176
-0.011719,0.137695,0.984375
-0.008057,0.170898,1.017578
-0.083984,0.134766,0.988281
-0.057129,0.085449,0.951416
-0.024902,0.145508,0.970703
-0.080322,0.143311,0.982422
-0.080322,0.150635,1.003662
0.000488,0.101318,0.965576
-0.085693,0.146240,0.965332
-0.043701,0.120361,0.955078
-0.076660,0.181641,0.987061
-0.026367,0.101318,0.981689
-0.027588,0.181396,1.007813
-0.011963,0.202393,0.997314
-0.053955,0.196533,1.000977
-0.060547,0.191162,1.025635
-0.012695,0.214844,1.063965
-0.002197,0.187256,1.024658
-0.070557,0.166992,0.976074
-0.056885,0.138184,0.987305
-0.026367,0.173096,1.017334
-0.044434,0.121094,0.980469
-0.055176,0.158203,1.020020
-0.085938,0.116943,0.950684
-0.089111,0.188477,1.030762
-0.008789,0.161133,1.021240
0.004150,0.202881,1.035156
-0.024658,0.117676,0.981934
-0.121826,0.111084,0.940186
-0.058838,0.135986,0.971680
-0.040039,0.149414,0.989990
-0.013184,0.138916,1.005859
-0.062256,0.139160,0.953369
-0.075439,0.143066,0.947754
0.006592,0.160645,1.000977
0.030273,0.162109,1.002197
-0.094727,0.137939,0.954102
-0.042480,0.151367,0.958984
0.033447,0.189209,0.960693
-0.039063,0.158936,0.994629
-0.144531,0.116455,0.982178
-0.007324,0.198242,1.001465
-0.027588,0.221924,1.005859
-0.110352,0.128418,1.001465
-0.011719,0.136475,0.997803
0.004883,0.142822,0.990967
-0.095459,0.093018,0.989258
-0.081299,0.127686,0.977539
-0.068604,0.174072,1.008789
-0.046875,0.098877,1.006836
-0.126221,0.108398,1.009277
-0.082520,0.120605,0.987305
-0.022217,0.147949,1.009033
-0.072754,0.076172,0.962402
-0.123291,0.082520,0.971191
-0.087646,0.169189,1.026855
-0.024902,0.149170,0.990479
-0.039551,0.149170,0.991211
-0.082764,0.109131,0.940674
-0.074707,0.132324,0.954590
-0.028564,0.148682,0.951660
-0.051758,0.146729,0.986816
-0.072266,0.091309,0.947754
-0.040527,0.121338,0.937012
-0.015625,0.175537,0.965088
-0.003418,0.125244,0.958496
-0.047607,0.107666,0.963623
0.003906,0.134033,0.997559
-0.047363,0.187988,1.014893
-0.063721,0.127686,0.965820
-0.022461,0.087646,0.957275
-0.075928,0.015381,0.928467
-0.165283,0.062744,0.966064
-0.037354,0.140625,0.994873
-0.014404,0.164307,1.004639
-0.096680,0.115234,1.012939
-0.020264,0.088623,0.985107
0.012207,0.216797,1.029785
-0.058838,0.153809,1.003906
-0.120850,0.099365,1.000488
-0.054199,0.094238,0.982666
-0.040771,0.156250,0.995605
-0.091797,0.141602,0.975830
-0.045898,0.139160,0.971924
-0.017334,0.114990,0.984131
-0.097656,0.112061,0.974609
-0.003906,0.138428,0.970947
-0.026855,0.194824,0.967773
-0.013916,0.107422,0.946045
-0.062744,0.133789,0.962158
-0.048584,0.196289,1.001953
-0.014160,0.168701,0.966064
-0.053955,0.156982,0.953613
-0.101074,0.186279,0.966064
0.033936,0.149414,0.976074
-0.016357,0.179932,1.008301
-0.056885,0.177979,0.990234
-0.010254,0.153809,0.968994
-0.020020,0.093506,0.945557
-0.106201,0.104004,0.972656
-0.014160,0.073730,0.951660
-0.064941,0.141357,0.999512
-0.040039,0.137207,0.984863
-0.029053,0.116943,0.980713
-0.031738,0.087646,0.985107
-0.039063,0.085449,0.969482
-0.014404,0.176514,0.990967
-0.028320,0.134277,0.964600
-0.072021,0.143555,0.984863
-0.037109,0.169922,1.020020
0.004883,0.170898,0.984619
-0.075195,0.191406,0.976074
-0.031738,0.143555,0.941406
-0.035645,0.166016,0.960205
-0.039795,0.163086,0.968750
-0.007813,0.179688,0.966553
-0.072266,0.159668,0.935303
-0.070313,0.184814,0.977783
0.044678,0.176025,0.960205
-0.049805,0.220947,1.002197
-0.021973,0.190186,1.015625
-0.004395,0.178955,0.954346
-0.058838,0.216064,1.026367
-0.062744,0.149902,0.980713
-0.029785,0.234619,1.052979
0.027344,0.182129,1.013428
-0.104980,0.203613,1.001221
-0.027344,0.125244,0.985840
-0.041504,0.137939,0.989502
-0.100342,0.169922,1.021484
-0.065674,0.173828,1.008545
0.020020,0.154297,0.990479
-0.074219,0.186523,1.016113
-0.092773,0.137939,0.980713
