I0,I1,I2
-0.099121,0.082275,0.994385
0.007813,0.074707,1.015137
0.016113,0.101318,1.029297
-0.069824,0.052734,0.991943
0.020508,0.044678,0.983643
0.026855,0.094727,0.975830
0.013672,0.048096,0.972168
-0.030029,0.119629,1.029541
0.042969,0.146484,1.033203
0.004395,0.100098,0.975098
0.009277,0.137695,1.047363
0.006104,0.132813,1.018555
-0.024902,0.153564,1.013184
-0.011475,0.079834,0.968994
0.000732,0.145508,1.025635
-0.013672,0.171387,1.041504
0.040039,0.149170,1.036133
-0.014160,0.118408,1.002930
-0.086426,0.129639,1.027344
-0.026855,0.091309,1.033447
-0.017578,0.119385,1.033203
-0.061035,0.090088,0.980469
-0.051514,0.061035,0.988770
0.022461,0.028076,0.971436
-0.024170,0.082764,0.976318
-0.069580,0.029297,0.938965
-0.027832,0.043457,0.980469
-0.032959,0.103760,0.987305
-0.093506,0.131348,1.013428
-0.003418,0.102539,1.015137
-0.024170,0.110107,1.003662
-0.029785,0.082520,0.985352
-0.015869,0.120850,1.027588
-0.011963,0.131836,1.014404
-0.047607,0.158203,1.042969
0.019775,0.111572,1.040771
-0.029053,0.156250,1.039307
0.001465,0.101563,1.009033
0.027100,0.099121,1.028564
0.012939,0.109375,1.030029
-0.024658,0.082764,1.006348
-0.002197,0.071533,0.987793
-0.047363,0.156006,1.053711
-0.001953,0.118652,1.018799
0.008545,-0.007324,0.939209
-0.094727,0.047852,0.965576
0.019287,0.098877,1.017822
0.015381,0.101074,1.009521
-0.092285,0.014160,0.982422
-0.053955,0.021973,0.978760
0.040039,0.085205,1.012695
-0.064697,0.074707,0.978760
0.013428,0.018555,0.997559
0.024414,-0.001465,0.968262
-0.088379,0.055420,0.991699
-0.038818,0.002197,0.955322
-0.011475,0.027100,0.957031
-0.004883,0.060547,0.979492
-0.043457,0.065674,0.975586
-0.001221,0.030029,0.977539
-0.015625,0.030518,0.953369
-0.014893,0.032715,0.937988
-0.020264,0.087891,1.004150
0.000000,0.069092,0.992920
-0.009766,0.072021,0.988770
-0.054932,0.061035,0.971191
0.021729,0.058594,0.999023
0.038818,0.082275,1.007324
0.052490,0.054199,0.988281
-0.047852,0.078125,0.993652
0.040771,0.017334,0.975098
0.018799,0.026611,0.969482
-0.036133,0.054688,0.975342
-0.006348,0.010254,0.963623
-0.051758,0.026855,0.955811
-0.022705,0.034424,0.967285
0.022949,0.061768,0.992920
-0.056641,0.043457,0.964355
-0.067871,0.040771,0.975098
0.021240,0.026611,0.957031
-0.016846,0.037842,0.960449
-0.061523,0.048096,0.977539
0.011719,0.021973,0.997314
-0.010498,0.047119,0.972412
-0.066406,0.041992,0.958740
-0.003418,0.007568,0.983398
0.008301,0.039063,0.990479
-0.064209,0.125244,1.019531
0.008057,0.041260,0.982910
0.002441,0.029297,0.955078
0.026367,0.052490,0.979492
-0.055908,0.058838,0.975830
-0.046143,0.032227,0.976074
-0.022949,0.095947,0.994141
0.030762,0.062500,0.979248
-0.074707,0.067871,0.977539
0.035400,0.053223,1.005615
0.044189,0.162842,1.013916
-0.017334,0.124268,1.015381
-0.062012,0.028564,0.987793
0.051270,0.036621,0.995605
-0.081787,0.135010,0.987061
-0.035645,0.099609,0.987793
0.051025,0.046875,0.997559
-0.031494,0.070068,1.015381
-0.067139,0.120850,0.992188
0.023682,0.154053,1.042969
-0.038818,0.112549,1.037842
-0.021973,0.057373,0.987793
-0.044434,0.130371,1.035400
-0.026367,0.073730,0.973877
-0.025391,0.033691,0.974121
-0.058594,0.070068,1.005371
-0.005127,0.069092,0.995117
-0.035400,0.086670,0.965332
-0.050781,0.083252,1.002197
0.007568,0.144287,1.070313
0.017578,0.136719,1.037598
-0.016602,0.084473,0.963135
-0.022217,0.108398,1.033936
-0.012207,0.093018,1.021240
-0.018066,0.135498,1.034668
-0.020996,0.130615,1.000488
0.010254,0.101563,1.008789
-0.059570,0.099365,1.002930
-0.003662,0.082275,1.023193
0.024414,0.161133,1.041260
-0.025146,0.119873,0.992432
-0.060303,0.037109,0.959473
-0.008057,0.061035,0.987305
-0.038330,0.149902,1.037598
0.016113,0.128418,1.010498
-0.000732,0.095215,0.982178
-0.048096,0.052490,0.999023
0.015625,0.134033,1.056641
-0.009277,0.157227,1.013672
-0.072998,0.048340,0.960205
-0.014893,0.047607,0.986328
0.021240,0.094971,0.995850
-0.070313,0.088135,0.968018
-0.029785,0.051758,0.992920
0.037354,0.128418,1.045654
-0.010742,0.139160,1.023438
-0.111084,0.033691,0.965088
-0.009277,0.064453,1.018311
0.014893,0.075195,0.978760
-0.061035,0.070557,0.993408
-0.046387,0.008789,0.954590
0.017334,0.087891,1.016846
-0.003418,0.072266,1.002197
-0.061035,0.059082,0.970459
0.001221,0.094971,1.004639
0.007324,0.064453,0.977539
-0.023193,0.033447,0.977539
-0.039307,0.076660,0.998047
-0.006592,0.057861,0.968018
-0.035156,0.039551,0.958740
0.000000,0.052002,0.989258
-0.010986,0.041504,0.954346
-0.062744,0.072266,0.979492
0.007324,0.017334,0.974854
0.041260,0.064697,0.992676
-0.043945,0.115723,1.008789
0.011963,0.018799,0.974365
0.006348,0.033447,0.996826
-0.052002,0.052246,0.952148
0.007080,0.072266,0.995850
0.031982,0.020996,0.979980
-0.111328,0.111572,1.031250
0.013672,0.035645,0.986816
-0.013184,0.037109,0.963379
-0.081543,0.060303,0.995605
-0.000244,0.034424,0.978027
-0.006104,0.083252,1.003174
-0.048340,0.077637,1.021729
0.004883,0.043945,1.002686
-0.008301,0.079346,1.011475
-0.019287,0.082031,1.007813
