I0,I1,I2
-0.137939,0.029297,1.015625
-0.049561,-0.017822,0.965088
0.012451,0.034668,0.915771
-0.063477,0.112305,1.013184
0.040771,0.021484,1.027832
0.069824,0.103271,1.036377
-0.084961,0.040283,0.985352
-0.072998,0.068359,1.022217
0.088867,0.002441,1.026611
-0.017090,0.096924,1.024170
-0.074463,0.051514,0.973145
-0.041260,0.071777,0.950439
-0.106934,0.074951,1.023438
0.062012,0.032227,1.032715
-0.001953,0.149902,1.014160
-0.128662,0.062988,0.924316
0.027100,0.006836,0.975586
0.121338,0.064697,0.997314
-0.117676,0.099121,0.978516
-0.024658,0.067871,1.004395
0.056396,0.090088,0.973145
-0.101074,0.058838,0.964600
0.012207,0.038574,0.999756
0.062012,0.088135,0.956787
-0.085205,0.084229,0.951172
-0.000244,0.023926,0.993652
0.095703,0.141846,1.057129
-0.089600,0.132080,0.962402
-0.050293,0.036865,0.974609
0.017822,0.070557,1.014404
-0.044189,0.125488,1.013916
-0.017578,0.128906,1.045898
0.028809,0.047607,0.971436
-0.044189,0.088379,0.990967
-0.031494,0.102295,1.042480
0.025879,0.071045,1.031006
-0.083740,0.122314,1.013672
-0.002686,0.038086,0.979736
-0.071045,0.028320,0.999512
-0.059570,0.038086,0.989502
0.073486,0.142334,1.053711
-0.091553,0.024170,0.946289
-0.151367,-0.020508,0.964600
0.071045,0.079346,1.020752
-0.015381,0.088135,0.977539
-0.133545,0.028320,0.981689
0.003418,-0.031006,0.957520
0.009521,0.052734,0.975342
-0.096680,0.058594,0.937988
-0.112305,0.055176,0.995361
-0.053467,-0.018555,0.964355
-0.035400,0.055664,0.978027
0.045654,0.122803,1.008057
0.011230,0.062012,1.014160
0.016846,0.047852,1.022217
0.006592,0.123047,1.004150
-0.083252,0.051514,0.995117
-0.006592,0.059326,1.043701
0.110107,0.115234,1.042725
-0.064453,0.121338,0.985352
-0.044922,0.125732,0.993896
0.004639,0.095947,1.003906
-0.016602,-0.022217,0.976563
-0.019531,0.033691,0.956055
-0.012939,0.150879,0.988525
-0.040527,0.081055,1.012207
-0.025146,0.008789,1.013184
-0.002686,0.078857,0.987061
-0.041992,0.060059,0.930176
-0.073730,0.072510,1.011719
0.003418,0.046875,1.010498
0.060059,0.105469,1.001221
-0.093750,0.112305,0.979004
-0.108643,0.031250,0.979492
0.054443,0.081055,1.023438
0.001709,0.134033,1.029541
-0.090088,0.029785,0.926514
0.034912,0.072510,0.989990
0.034424,0.121582,1.032959
-0.073730,0.094971,1.002930
0.014160,0.152832,1.045410
0.061768,0.122559,1.010986
-0.061768,0.074219,0.990479
0.000977,0.074463,1.005615
0.010254,0.066895,0.972412
-0.083496,0.043945,0.960205
-0.022949,0.138672,1.039795
0.127197,0.112549,1.023926
-0.038330,0.097656,1.012207
-0.035156,0.062988,0.993652
0.082275,0.069336,0.988525
-0.031494,0.059082,0.965332
-0.067139,0.065918,1.006592
-0.006348,0.057129,0.998779
0.003418,0.045654,0.998291
0.042236,0.052734,0.973877
-0.088135,0.097656,0.998291
-0.014160,0.069580,1.010742
0.085938,0.053955,1.001953
0.011719,-0.029785,0.952393
-0.107422,0.038818,0.984131
0.022461,0.049316,0.996826
-0.026611,-0.018311,0.988525
-0.109863,0.027588,0.984375
-0.079102,0.163818,1.019043
0.008301,0.056396,0.971436
-0.052490,0.054199,0.996826
-0.050537,0.097900,1.013428
0.008545,0.072510,0.993896
-0.037598,0.131592,1.029297
-0.013184,0.061523,0.974121
0.004639,0.077637,1.011475
-0.050781,0.072266,0.959961
-0.040771,0.143799,1.034912
0.026367,0.058105,0.974854
-0.070557,0.033936,0.921143
-0.020020,0.090088,0.996582
0.019531,0.139404,1.047607
0.004150,0.041992,0.940674
-0.082031,0.070557,0.965576
-0.016602,0.089111,1.013916
-0.021973,0.130859,1.034180
-0.025146,0.092285,0.985107
-0.083740,0.075928,0.983154
-0.047363,0.032471,0.967529
-0.032715,0.088135,0.987061
-0.080078,0.077148,0.983643
-0.072998,0.097412,1.040283
0.003418,0.053223,0.962402
-0.027100,0.099609,0.979492
-0.130371,0.057861,0.994629
-0.034912,0.003418,0.976563
-0.024902,0.067383,0.950439
-0.098389,0.031982,0.937744
-0.073975,0.023926,1.002686
0.040771,0.036133,0.958984
-0.080322,0.065186,0.930176
-0.005859,0.062500,1.036621
0.067871,0.093262,1.019287
-0.051025,0.114990,0.964600
-0.027588,0.128662,1.042236
0.021729,0.083496,1.033447
-0.074707,0.123535,0.989746
-0.092041,0.099854,0.972412
0.005371,0.056396,0.977295
-0.101318,0.082520,0.991699
-0.042236,0.095459,1.017822
-0.037598,0.117920,1.015869
-0.010742,0.125732,1.025391
0.006104,0.171143,1.061523
-0.010010,0.134277,1.016846
-0.073730,0.159424,0.999512
-0.028809,0.071289,0.983643
-0.052979,0.042725,0.957031
-0.020508,0.158691,1.023193
-0.055176,0.116211,0.998047
-0.015137,0.162842,1.019775
-0.032959,0.115967,0.994873
-0.055908,0.132813,1.047852
0.031006,0.141357,1.018066
-0.043457,0.133545,0.975342
-0.084717,0.120605,1.037598
-0.010498,0.020020,0.976074
-0.065430,0.153809,1.044922
-0.011963,0.116699,1.007324
-0.014160,0.097412,1.013672
-0.015869,0.108398,1.027588
-0.002441,0.106934,1.007568
0.014404,0.075684,0.970459
-0.108154,0.083252,0.982910
-0.008057,0.120361,1.034180
0.000488,0.117676,0.999023
-0.075439,0.078613,0.975830
-0.033447,0.141357,1.049561
0.066162,0.152832,1.025635
-0.000977,0.155518,1.025391
-0.080078,0.061279,0.995850
0.010498,0.088623,1.012207
0.058105,0.121338,0.962891
-0.078613,0.104980,0.991455
-0.035156,0.036133,0.961914
-0.023438,0.130615,1.031250
-0.032959,0.089111,0.994141
0.057129,0.073730,0.963623
0.000244,0.140137,0.981689
-0.062256,0.117920,1.025146
-0.012207,0.046143,0.999268
-0.036377,0.089600,0.967285
-0.066650,0.047363,0.949707
0.031738,0.082764,1.040283
0.042236,0.061035,1.028809
-0.074219,0.074707,0.954834
-0.031250,0.094971,0.968994
-0.016602,0.121582,1.054932
-0.005859,0.047852,1.005859
-0.060547,0.089844,1.000488
-0.032471,0.016602,0.912842
-0.101563,0.016846,0.960693
-0.090576,-0.002197,0.999268
0.029541,0.119141,1.030029
-0.045166,0.103271,1.028564
-0.033936,0.078613,0.998047
-0.022949,0.079590,0.979004
0.047852,0.108398,1.039551
0.005859,0.131592,1.027832
-0.076904,0.064697,0.940674
-0.028809,0.015869,0.942627
-0.036621,0.022949,0.929199
-0.049072,0.047852,0.966797
-0.060303,0.100098,1.000488
0.022217,0.102051,0.989502
0.000977,0.104248,0.969238
-0.021484,0.036377,0.953369
-0.072021,0.070557,1.000732
-0.017578,0.119141,0.996338
0.035889,0.105957,0.974365
-0.095459,0.045898,0.960938
-0.025146,-0.003418,0.952637
0.062012,0.110107,1.010254
-0.076416,0.101807,0.985107
-0.029541,0.025391,0.982178
0.043213,0.115967,1.041504
-0.008789,0.099365,1.028076
-0.124023,0.100830,1.024658
0.045654,0.068359,1.037842
-0.025879,0.079590,1.018066
-0.064209,0.029053,0.977051
-0.076172,-0.003174,0.966064
-0.010254,0.062744,1.033936
0.008057,0.093750,1.011475
-0.021729,0.058594,0.991699
-0.017334,0.028809,0.993896
0.010742,0.034668,0.959473
-0.001709,0.072510,0.971191
-0.112793,0.083984,0.983398
0.014160,0.110596,1.013184
-0.031250,0.082520,0.969238
-0.057129,0.077393,0.969482
-0.014893,0.106445,1.012695
0.012939,0.073242,0.981689
-0.051270,0.141846,0.993164
0.000977,0.097656,0.991699
-0.029541,0.096191,0.989990
-0.018555,0.037354,0.944824
-0.038330,0.079346,0.956543
0.026367,0.089844,0.988037
-0.006836,0.082031,0.962402
-0.003906,0.072021,0.972656
-0.109619,0.057861,0.977539
0.009521,0.129883,1.030518
0.003662,0.075439,1.006836
-0.079102,0.062256,0.977539
-0.090576,0.095947,1.002686
0.018799,0.050537,0.996826
-0.012451,0.051758,1.002441
-0.104248,0.117920,1.034668
-0.011719,0.031494,0.984131
-0.037109,0.050293,1.011719
-0.069580,-0.045898,0.936523
-0.043945,0.013672,0.972656
-0.035156,0.032471,0.942383
0.012695,0.083496,1.038086
-0.042480,0.094727,1.036377
-0.046631,0.052979,0.978027
0.003174,0.058838,0.942627
0.010986,0.089355,0.981689
-0.041992,0.136475,1.035400
0.043457,0.153564,1.052246
-0.058105,0.084961,0.933838
-0.048340,0.122559,0.994629
0.021484,0.120361,0.988525
0.054199,0.096436,0.977051
-0.096191,0.136963,0.997070
0.011719,0.106689,0.992188
0.026611,0.147217,1.019043
0.000000,0.046387,0.971680
-0.039795,0.064453,0.993408
0.020264,0.137939,1.024902
-0.031738,0.120605,1.001953
-0.036621,0.074951,1.039795
-0.058594,0.065918,1.010742
-0.074463,0.080811,1.014893
0.054199,0.062256,1.035889
-0.015137,0.025879,0.994873
-0.107422,0.020020,0.949463
-0.044434,0.058594,1.018311
0.014893,0.056641,1.004883
-0.065430,0.049805,0.970215
-0.111328,0.046143,0.982422
-0.010498,0.097656,1.026367
0.020264,0.122314,1.012939
-0.041504,0.089600,0.989014
-0.054932,0.041260,0.979736
-0.008545,0.104492,0.998535
-0.058350,0.084717,1.003418
0.000977,0.117188,1.014160
0.042480,0.091553,0.953613
-0.045898,0.135010,0.973633
-0.006836,0.091553,0.975342
-0.051514,0.132324,0.994141
0.020752,0.161865,1.026367
-0.056885,0.130615,0.975830
-0.004395,0.130615,1.019043
0.033691,0.119141,1.001953
0.002686,0.057861,0.964844
-0.068359,0.089844,1.004395
0.031982,0.152100,1.085205
0.036133,0.117432,1.025146
-0.046631,0.044434,0.968018
-0.084229,0.017822,0.991699
-0.014404,0.001953,0.974609
-0.011230,0.095215,0.996094
-0.027100,0.061279,0.998047
-0.024902,0.022217,0.976807
-0.064209,0.131592,1.031250
-0.073730,0.082275,0.994629
-0.040771,0.010254,0.963379
-0.019775,0.027832,0.915771
-0.075195,0.140869,0.988037
-0.019043,0.069336,0.994141
0.004639,0.047607,0.994873
-0.093994,0.045410,0.904541
-0.072754,0.112793,0.958984
0.052734,0.075439,0.956787
0.075928,0.104004,1.008545
-0.043213,0.149658,1.011230
-0.003906,0.093262,0.938965
0.033691,0.143066,1.021973
0.003662,0.167725,1.017578
-0.022949,0.134033,0.967041
-0.054199,0.074707,0.957520
-0.019775,0.111572,1.014160
0.006348,0.200439,1.075928
-0.013672,0.144531,1.021240
-0.069580,0.067383,0.965088
-0.054443,0.004150,0.958984
-0.030273,0.045166,0.964111
-0.075928,0.132324,1.080322
-0.035400,0.081543,1.058105
-0.015625,0.111572,1.054199
-0.138184,0.037842,1.010986
-0.008301,0.058350,1.038818
0.029297,0.116455,1.027100
-0.069824,0.080322,1.005371
-0.067383,0.093506,1.036377
0.012695,0.093506,1.015381
-0.075928,0.139893,1.024414
-0.044678,0.122314,1.009277
0.001953,0.108643,0.969971
-0.021240,0.120605,0.979980
-0.039307,0.158936,1.023193
-0.006348,0.116455,0.955322
-0.051025,0.125977,0.984131
-0.005127,0.114990,0.990479
0.026611,0.125977,0.963867
-0.020508,0.128174,0.979248
-0.057373,0.103760,0.987061
-0.000732,0.164307,1.031982
0.063965,0.149414,1.010986
-0.048584,0.096924,0.967285
-0.064697,0.094238,0.988770
-0.022461,0.098877,1.017334
-0.031006,0.021484,0.943604
-0.068848,0.139648,1.015625
-0.041016,0.143066,1.022461
0.004150,0.144287,1.108398
-0.014893,0.084229,1.016357
-0.010010,0.078857,0.981201
-0.082764,0.082031,1.009521
-0.051758,0.047119,1.035156
0.065918,0.022217,0.996094
-0.064697,0.089355,0.980469
-0.030273,0.029785,0.987793
0.019531,0.068848,1.052246
-0.015869,0.002197,0.928467
-0.073242,0.087158,0.965820
-0.029785,0.052246,0.979736
-0.024170,0.053223,0.995361
-0.032471,0.014893,0.916992
-0.085938,0.133789,0.960205
-0.065430,0.082520,0.958252
-0.041016,0.089111,0.989746
-0.028564,0.032227,0.935791
-0.023682,0.073486,0.943115
-0.031006,0.090576,0.962158
-0.042480,0.039063,0.963379
-0.005371,0.071777,0.986816
-0.020020,0.036621,0.938232
-0.066406,0.032471,0.935547
0.054199,0.071289,0.989746
0.036865,0.065674,1.014160
-0.073975,0.031250,0.988525
-0.032959,0.025879,0.976563
0.021973,0.068604,0.991211
-0.016602,0.037109,0.989014
-0.080078,0.090088,1.039551
0.031250,0.023926,0.983887
-0.041992,0.052734,0.984131
-0.120605,0.062988,1.008301
0.041504,0.047607,1.013672
-0.008789,0.040039,0.955078
-0.126709,-0.053711,0.913086
-0.096924,0.025879,1.007080
0.055664,0.065430,0.990479
-0.031982,0.087158,0.990234
-0.056885,0.006836,0.961670
0.008301,0.109375,1.024902
-0.017578,0.004883,0.960449
-0.085693,0.059570,0.978760
-0.049072,0.089111,0.998291
-0.021240,0.087646,1.017334
-0.014404,0.053955,0.970459
-0.075195,0.000732,0.916992
-0.028564,0.086426,0.943848
-0.023682,0.103271,0.979980
0.011719,0.057129,0.991943
-0.035400,0.126221,1.012939
-0.019531,0.094238,0.970947
-0.049805,0.080811,0.970215
-0.024658,0.054932,0.993164
-0.021240,0.062012,0.985596
0.000488,0.146240,1.030273
-0.014648,0.088623,1.017334
-0.014648,0.081543,1.000488
0.019043,0.059814,0.993896
0.027100,0.118164,1.013184
-0.054443,0.155029,1.044922
-0.052490,0.035400,0.987061
-0.035156,0.065918,1.015381
-0.129395,0.049561,0.965820
-0.060791,0.110840,1.000977
0.033203,0.166016,1.052979
-0.011475,0.098389,1.010254
0.000732,0.135254,1.000732
-0.016846,0.173584,1.012695
-0.038818,0.091553,1.018799
0.023682,0.122559,1.061768
-0.075928,0.157471,0.999512
-0.086182,0.130371,0.988770
0.001953,0.191895,1.044189
-0.039795,0.176514,1.036133
-0.031982,0.173340,1.041748
0.014404,0.138184,0.985107
-0.040771,0.195313,1.052246
0.002686,0.090820,0.991943
-0.048096,0.117432,0.990967
-0.092285,0.168701,1.022461
-0.055176,0.118652,1.000244
0.001709,0.053711,1.008057
-0.033447,0.125732,1.028320
-0.036621,0.095459,0.979248
-0.031250,0.086914,1.000244
-0.022949,0.102295,1.041992
0.016357,0.126465,1.065674
-0.000488,0.090820,0.980957
-0.059814,0.120361,1.006836
0.028076,0.062256,1.020752
0.029785,0.076904,1.020752
-0.078125,0.110840,0.995117
-0.050537,0.072998,0.982910
-0.030029,0.093262,1.024658
-0.088623,0.117920,1.041016
-0.002197,0.036133,0.953369
0.034180,0.128662,1.013916
-0.111328,0.087402,0.983398
0.024170,0.105469,1.028320
0.092041,0.108643,1.013184
-0.129395,0.034424,0.931396
-0.065918,0.021973,0.947266
-0.043457,0.030518,0.986084
-0.017578,0.085938,0.972168
-0.004150,0.108154,0.954346
-0.005127,0.058105,0.976807
-0.047119,0.129150,1.034424
0.030518,0.065430,0.963379
-0.025879,0.050293,0.954346
-0.047852,0.040527,0.951172
-0.027832,0.056641,0.984619
-0.044189,0.054199,0.981201
-0.033203,0.160400,1.046387
-0.078369,0.080811,1.041260
-0.084717,0.024170,0.977783
-0.040527,0.119629,0.996094
0.037842,0.133545,1.039307
0.009033,0.039063,1.004395
-0.051758,0.005859,0.972168
0.008789,0.119141,1.016357
-0.093262,0.007324,0.967773
-0.065186,0.021484,0.981445
-0.033447,0.031250,0.983887
-0.084473,0.112061,1.012695
-0.032959,0.063965,1.010254
-0.054688,0.049316,0.996338
-0.039795,0.163086,1.038086
0.002686,0.140381,1.012695
-0.017578,0.121094,0.998535
0.014893,0.083740,0.999023
-0.017578,0.089355,0.978271
-0.046875,0.083984,0.991699
-0.000977,0.045410,0.958252
0.031006,0.101074,1.003906
-0.034912,0.099609,0.980957
0.062744,0.093262,1.024414
0.023438,0.053467,0.975342
0.016113,0.047607,0.974609
-0.065918,0.052246,0.984375
0.074951,0.096436,1.019531
-0.026367,0.064209,0.986084
-0.114990,-0.008301,0.964111
-0.033203,0.119629,0.993652
-0.049805,0.008301,0.988037
0.029541,0.039551,1.040039
-0.041504,0.107178,0.995117
0.053711,0.098145,1.029541
-0.032959,0.012939,1.006592
-0.023438,0.031006,0.995850
-0.008301,0.040771,1.020020
-0.040771,0.043945,0.993408
-0.036621,0.074707,0.987305
-0.045654,0.063721,0.970703
-0.015625,0.058350,0.961182
-0.022705,0.074707,1.008545
-0.043457,0.050537,0.982910
-0.043457,0.064941,0.981934
-0.059570,0.040527,0.956055
-0.015137,0.031982,0.962646
0.039551,0.067871,1.000977
-0.054199,0.111084,1.026123
0.030029,0.074707,0.988525
-0.018555,0.043945,0.954834
-0.047607,0.025146,0.951416
-0.024902,0.022461,0.941406
-0.046387,0.091064,1.020752
-0.023682,0.030518,0.942627
-0.044922,0.110107,1.028076
-0.060059,-0.000488,0.960693
0.017090,0.082031,0.991699
-0.026123,0.102539,0.992188
-0.081299,0.095459,1.027588
0.009033,0.040283,0.992432
-0.002686,0.112793,1.009521
-0.043945,0.094727,1.020020
-0.069580,0.013428,0.987305
-0.015869,0.028076,0.978271
-0.007324,0.101807,1.013916
-0.025635,0.114746,1.065430
0.002197,0.103760,1.024902
0.027832,0.027100,0.962402
-0.046143,0.015381,0.959473
-0.042969,0.064453,0.996094
-0.022217,0.050781,0.978271
-0.003174,0.066895,0.972656
-0.043701,0.006592,0.939453
-0.017822,0.076660,0.978271
-0.069824,0.045166,0.964600
0.004883,-0.010254,0.965576
0.025391,0.050537,0.984131
-0.033936,0.102783,1.027100
-0.115967,0.007324,0.961670
-0.036621,-0.005127,0.967041
-0.143799,-0.006592,0.954346
-0.044189,0.001465,0.989990
-0.001709,0.047363,0.988281
-0.009033,0.074463,0.994629
-0.054688,0.058838,1.007813
0.004395,0.093750,0.988281
-0.032959,0.062988,0.980713
0.026123,0.053711,0.990967
0.034180,0.007813,0.984863
-0.067871,0.002686,0.945801
0.021973,0.066650,1.010498
0.032227,0.066650,0.974365
-0.055176,0.066406,1.010742
0.054199,0.090820,0.997803
0.041504,0.032715,0.950439
-0.041260,0.076904,0.982422
0.000488,0.053223,1.009277
0.063477,0.084717,1.016113
-0.036377,0.107422,0.972412
-0.022705,0.019287,0.970703
0.038574,0.064209,0.959961
-0.024658,0.090332,1.017822
-0.000488,0.010498,0.969727
0.007324,0.088623,1.016602
-0.022705,0.082275,1.010010
-0.033447,0.081543,0.988037
-0.008545,0.058838,0.976807
-0.027344,0.036621,0.970947
0.041992,0.033936,0.985596
-0.044189,0.097168,0.997314
-0.032715,0.041992,0.981934
0.012207,0.092041,0.996094
-0.031494,0.094727,1.013916
0.012207,0.100586,0.999756
-0.002441,0.070068,1.000488
-0.079590,0.076660,1.031006
-0.019043,0.078857,0.989258
0.016357,0.106201,0.995850
-0.005371,0.096680,0.973877
-0.064453,0.097412,1.016113
-0.012451,0.057129,1.027832
0.061768,0.102051,0.987061
-0.000732,0.104736,0.984375
-0.065186,0.051758,0.983643
0.018066,0.071777,1.013916
-0.000977,0.098877,0.982910
-0.015381,0.093994,1.007080
-0.022461,0.109863,0.987061
-0.000488,0.099365,1.014404
-0.028320,0.088867,1.020264
-0.029541,0.063965,0.972412
-0.018066,0.057617,0.973389
0.017578,0.142578,1.048096
0.001709,0.081055,1.011963
-0.025146,0.070801,1.003662
-0.091064,0.072510,0.965576
-0.087402,0.064697,1.005127
-0.026611,0.099121,1.020752
-0.079346,0.083496,0.979736
-0.097656,0.117432,1.019287
-0.085938,0.115967,1.020020
0.019775,0.063232,1.015381
-0.047852,0.095459,1.013184
-0.061035,0.072754,0.974365
-0.026123,0.087158,1.001465
-0.016357,0.083252,1.023438
-0.008789,0.110352,1.018555
-0.058594,0.124756,1.005615
-0.044434,0.114014,1.004150
-0.045166,0.090820,0.991455
-0.005371,0.124756,1.019531
-0.080811,0.125488,1.037842
0.017334,0.096436,0.999512
0.032715,0.084473,0.986572
-0.065918,0.148682,1.049805
-0.029053,0.046387,0.989746
-0.006836,0.074463,1.004883
-0.091553,0.120850,1.007568
-0.034668,0.063232,0.984863
0.001221,0.015869,0.940186
-0.121582,0.040039,0.972900
-0.033447,0.061523,1.000488
-0.029297,0.043457,0.994141
-0.039795,0.082275,0.972900
-0.084229,0.033203,0.978760
-0.018066,0.006348,0.977295
-0.026611,0.095703,1.015869
-0.075684,0.074707,1.024658
-0.083740,0.074219,1.016357
-0.000977,0.045410,0.989014
-0.053711,0.066162,0.968750
0.065918,0.053467,0.996826
-0.003906,0.103760,1.022705
0.012939,0.102295,1.002686
0.016113,0.070068,0.966797
0.037842,0.037598,0.953613
-0.030273,0.108154,1.002930
0.031738,0.112793,1.025391
0.058105,0.065186,0.991211
0.013184,0.093018,0.966309
-0.063721,0.047607,0.956299
-0.032959,0.076172,1.019531
0.031738,0.129639,1.012451
-0.095947,0.079102,0.992432
-0.019531,0.053711,1.000488
0.011963,0.100098,1.013428
-0.014893,0.112549,1.002441
-0.020020,0.104492,0.995605
-0.000732,0.075928,0.955811
-0.005615,0.097168,0.997559
-0.049316,0.095703,1.020752
-0.036133,0.095703,0.993164
-0.018066,0.094727,0.989502
-0.019531,0.078857,0.998779
-0.019775,0.063232,0.983154
-0.012695,0.056885,0.964600
-0.032959,0.103516,1.004150
-0.003662,0.121582,1.035156
0.029297,0.083252,1.022949
-0.101318,0.072021,0.991699
-0.006836,0.134521,1.013428
0.028809,0.133545,1.038330
-0.027344,0.121094,1.032715
-0.069824,0.006836,0.967773
-0.010498,0.061523,0.958984
-0.048828,0.099609,1.035889
0.039063,0.087158,1.032227
-0.026123,0.133301,1.009033
-0.056152,0.088623,0.992188
-0.001709,0.060791,0.985107
0.012695,0.106934,0.989990
-0.001709,0.141602,0.997070
-0.103271,0.095703,0.973633
-0.001709,0.117676,1.000732
-0.004883,0.086182,0.991699
-0.086670,0.146484,0.987305
-0.004639,0.056885,0.973389
0.031250,0.067383,1.008545
0.001709,0.144043,1.035400
-0.101807,0.064209,0.958252
0.007080,0.118896,1.028809
-0.030518,0.101807,1.051758
0.031982,0.046387,0.985596
-0.001953,0.087402,0.966797
-0.019287,0.087402,1.010010
0.004639,0.027588,0.990479
-0.051025,0.083252,1.004395
-0.079102,0.099121,1.010742
-0.045410,0.132324,1.031738
-0.023193,0.030762,0.960693
-0.024414,0.036865,0.977539
-0.027832,0.063232,1.000000
-0.037109,0.106445,1.025391
-0.004639,0.126953,1.055420
-0.020508,0.057373,1.003418
-0.036621,0.047119,0.974854
0.016602,0.085449,1.015869
0.003906,0.037109,0.978271
-0.057129,0.073730,0.976563
-0.047363,0.041748,0.975342
-0.030029,0.060303,0.989746
-0.057617,0.072998,0.985596
-0.042725,0.070313,0.980713
0.011475,0.048096,0.968018
-0.029785,0.060303,0.982666
-0.008301,0.081787,0.988525
0.005127,0.070557,0.995605
0.016357,0.075684,0.984375
-0.038330,0.025391,0.950684
0.012451,0.075684,0.965576
0.013184,0.049072,0.992432
0.051758,0.093750,1.001221
-0.075684,0.035156,0.938965
-0.072021,0.006836,0.965332
0.028320,0.013672,0.971680
-0.034668,0.053467,0.968750
-0.109375,0.061768,0.968506
0.004150,0.067871,1.007324
-0.089111,0.011230,0.965088
-0.108398,0.001221,0.940186
0.042969,0.029785,0.938965
-0.052490,0.044434,0.963623
-0.036865,0.055176,0.967285
-0.057861,0.046387,1.019287
-0.010742,0.047363,0.990723
-0.114746,-0.009033,0.936768
-0.022217,-0.000732,0.976074
0.051758,0.051514,0.980713
-0.013672,0.058350,0.947266
0.073486,0.057129,0.972168
-0.017578,0.038818,0.992920
0.079346,0.114014,1.007324
-0.051758,0.117676,0.974854
0.010498,0.066895,0.974609
-0.014404,-0.005615,0.958740
-0.020264,0.036133,0.964844
-0.062256,0.061768,0.969727
-0.071533,0.076416,1.009277
-0.042236,0.035400,0.991455
-0.073730,0.083740,0.975586
-0.081055,0.031006,0.952637
-0.047852,0.095215,1.006592
0.042969,0.050781,1.018799
-0.056885,0.053955,0.962158
-0.066650,0.030518,0.934814
-0.049561,0.068604,0.988770
-0.021973,0.068115,1.006348
0.031250,0.058838,0.989014
-0.023438,0.098877,0.966553
-0.070557,0.081055,0.981445
-0.026611,0.093994,1.017090
0.064941,0.064209,0.997070
-0.081543,0.098145,0.958984
-0.041016,0.121094,0.999268
0.000244,0.068115,1.019775
0.081299,0.086670,1.040283
-0.063232,0.126221,0.982910
-0.042480,0.079590,0.968018
0.025635,0.069092,1.025879
0.007324,0.058594,1.015869
-0.062988,0.113281,0.982910
-0.093018,0.092529,0.979004
0.021729,0.106445,1.060059
0.006836,0.099609,1.036621
-0.061768,0.094238,0.976074
-0.002441,0.099121,0.984375
-0.035645,0.074463,0.983398
-0.000488,0.054443,0.982910
