14:58:33.927],-9007,-3,-13744
14:58:33.938],-9007,-3,-13746
14:58:33.949],-9006,-3,-13742
14:58:33.960],-9007,-3,-13736
14:58:33.971],-9006,-3,-13742
14:58:33.982],-9005,-2,-13746
14:58:33.993],-9003,-2,-13738
14:58:34.004],-9003,-2,-13733
14:58:34.015],-9002,-1,-13741
14:58:34.026],-9002,-2,-13747
14:58:34.037],-9003,-2,-13740
14:58:34.048],-9003,-3,-13733
14:58:34.059],-9001,-3,-13737
14:58:34.070],-9000,-3,-13744
14:58:34.081],-8999,-3,-13748
14:58:34.092],-8998,-5,-13746
14:58:34.103],-8999,-4,-13734
14:58:34.114],-8999,-4,-13727
14:58:34.125],-8999,-4,-13730
14:58:34.136],-8996,-3,-13736
14:58:34.147],-8996,-2,-13737
14:58:34.158],-8995,-3,-13733
14:58:34.169],-8996,-2,-13736
14:58:34.180],-8994,-2,-13742
14:58:34.191],-8994,-2,-13746
14:58:34.202],-8994,-1,-13751
14:58:34.213],-8997,-2,-13750
14:58:34.224],-8998,-1,-13745
14:58:34.235],-9000,-2,-13748
14:58:34.246],-9000,0,-13758
14:58:34.257],-9002,-2,-13755
14:58:34.268],-9002,-2,-13740
14:58:34.279],-9003,-6,-13726
14:58:34.290],-9003,-5,-13727
14:58:34.303],-9003,-4,-13740
14:58:34.312],-9004,-3,-13744
14:58:34.323],-9004,-1,-13738
14:58:34.334],-9006,-1,-13738
14:58:34.345],-9005,0,-13745
14:58:34.356],-9004,-2,-13746
14:58:34.367],-9003,-2,-13743
14:58:34.378],-9002,-3,-13741
14:58:34.389],-9002,-3,-13741
14:58:34.400],-9002,-3,-13749
14:58:34.411],-9001,-1,-13757
14:58:34.422],-9001,-1,-13757
14:58:34.433],-9002,-1,-13750
14:58:34.444],-9003,-1,-13743
14:58:34.455],-9002,-1,-13749
14:58:34.466],-9001,-2,-13761
14:58:34.477],-8999,-1,-13760
14:58:34.488],-8999,-1,-13749
14:58:34.499],-8999,0,-13745
14:58:34.510],-8995,0,-13755
14:58:34.521],-8994,0,-13770
14:58:34.532],-8992,0,-13776
14:58:34.543],-8992,0,-13772
14:58:34.554],-8992,0,-13761
14:58:34.565],-8993,0,-13758
14:58:34.576],-8994,1,-13775
14:58:34.587],-8993,0,-13792
14:58:34.598],-8994,1,-13787
14:58:34.609],-8998,1,-13772
14:58:34.620],-8998,0,-13768
14:58:34.636],-8997,-1,-13781
14:58:34.642],-8996,0,-13800
14:58:34.653],-8999,0,-13802
14:58:34.664],-9001,0,-13786
14:58:34.675],-9003,-2,-13777
14:58:34.686],-9004,-2,-13787
14:58:34.698],-9004,-3,-13803
14:58:34.708],-9003,-3,-13814
14:58:34.719],-9003,-2,-13809
14:58:34.731],-9007,-2,-13790
14:58:34.741],-9006,-2,-13783
14:58:34.752],-9000,-3,-13797
14:58:34.764],-8997,-2,-13812
14:58:34.774],-8998,-2,-13813
14:58:34.785],-8999,-2,-13801
14:58:34.796],-9001,-4,-13782
14:58:34.807],-9003,-4,-13776
14:58:34.818],-9003,-5,-13797
14:58:34.829],-9002,-4,-13812
14:58:34.840],-9005,-6,-13799
14:58:34.851],-9007,-8,-13778
14:58:34.862],-9006,-7,-13774
14:58:34.873],-9002,-8,-13792
14:58:34.884],-8999,-8,-13806
14:58:34.895],-8997,-7,-13802
14:58:34.906],-8997,-4,-13788
14:58:34.917],-9000,-3,-13775
14:58:34.928],-8999,-3,-13777
14:58:34.939],-8999,-2,-13795
14:58:34.950],-8998,-2,-13807
14:58:34.961],-9000,-2,-13803
14:58:34.972],-9004,-3,-13785
14:58:34.983],-9006,-3,-13773
14:58:34.994],-9006,-4,-13786
14:58:35.005],-9001,-2,-13806
14:58:35.016],-9001,-3,-13802
