I0,I1,I2
-0.010254,0.148926,1.059082
0.017090,0.141846,1.006348
-0.083008,0.202393,0.990967
0.001953,0.124756,1.012451
-0.021484,0.108887,1.016846
-0.062744,0.127930,1.006592
0.000244,0.094482,0.983398
-0.087891,0.138184,1.030518
-0.045654,0.095459,1.023438
0.031494,0.160156,1.044922
-0.055908,0.176758,1.008789
-0.084473,0.089355,0.991699
-0.003418,0.089844,1.033203
-0.054932,0.133545,1.004150
-0.020264,0.089600,0.955322
-0.043945,0.122070,0.998291
-0.062744,0.078369,0.996826
0.054199,0.188232,1.080078
0.065186,0.193359,1.004395
-0.045654,0.111328,0.945801
-0.074707,0.076904,1.004150
0.020508,0.056641,1.007813
0.019287,0.120850,0.982178
-0.004395,0.221191,1.005615
0.055664,0.078613,0.938965
0.006348,0.130127,1.026123
-0.107666,0.048340,0.950928
-0.025391,0.091553,1.014160
0.043945,0.094238,1.000732
-0.036621,0.164307,0.985840
-0.027344,0.097656,0.967041
-0.017578,0.048828,0.996826
-0.027344,0.027832,0.967529
-0.039795,0.111328,0.979492
-0.032227,0.101074,0.996338
-0.006836,0.110596,1.029053
-0.006348,0.148926,1.028809
-0.036377,0.106201,0.983643
-0.062256,0.087891,1.004150
-0.017578,0.080322,1.006592
-0.034180,0.159668,1.039063
0.003906,0.129639,1.002930
-0.024414,0.147949,1.000732
-0.055176,0.050293,0.933350
-0.088135,0.044922,0.952393
-0.010742,0.038086,0.949463
0.015137,0.103027,0.951172
-0.056641,0.145020,0.989014
-0.041748,0.037109,0.931396
0.004883,0.047119,0.978760
-0.006836,0.118896,0.999268
-0.077881,0.086670,0.965332
-0.006836,0.076172,1.000000
0.020752,0.061523,0.979492
-0.034912,0.066650,0.929443
0.020020,0.074951,0.958008
-0.064941,0.063965,0.974609
-0.080322,0.032227,0.979492
0.007324,0.047119,0.971191
-0.027588,0.103516,0.989014
-0.062012,0.083008,0.989990
0.048340,0.052246,0.997803
-0.039551,0.128662,1.020996
-0.053467,0.088623,1.000732
-0.002197,0.073242,1.010742
-0.001953,0.111084,1.010742
0.018555,0.154297,0.991699
-0.015869,0.158203,0.996826
-0.044678,-0.042969,0.911621
-0.017334,-0.001953,0.954102
