11:55:44.090],-9002,-5,2515
11:55:44.100],-9002,-5,2519
11:55:44.111],-9000,-4,2520
11:55:44.122],-8999,-3,2520
11:55:44.133],-8996,-6,2525
11:55:44.144],-8996,-5,2520
11:55:44.155],-8995,-5,2517
11:55:44.166],-8994,-4,2514
11:55:44.177],-8993,0,2503
11:55:44.188],-8992,0,2504
11:55:44.199],-8993,0,2503
11:55:44.210],-8992,-2,2497
11:55:44.221],-8992,-2,2506
11:55:44.232],-8995,0,2492
11:55:44.243],-8999,0,2497
11:55:44.254],-9001,0,2510
11:55:44.265],-9005,0,2509
11:55:44.276],-9003,-3,2522
11:55:44.287],-9004,-4,2513
11:55:44.298],-9004,-5,2517
11:55:44.309],-9003,-2,2530
11:55:44.320],-9002,-1,2522
11:55:44.331],-8998,-2,2525
11:55:44.342],-8998,-2,2508
11:55:44.353],-8998,-1,2501
11:55:44.364],-8997,0,2505
11:55:44.375],-8997,-1,2503
11:55:44.386],-8999,-1,2504
11:55:44.399],-8998,-1,2510
11:55:44.408],-8998,-4,2509
11:55:44.419],-9000,-5,2519
11:55:44.430],-9002,-1,2524
11:55:44.441],-9002,-1,2531
11:55:44.452],-8999,-2,2535
11:55:44.463],-8998,-1,2532
11:55:44.474],-8995,-2,2527
11:55:44.485],-8995,-1,2518
11:55:44.496],-8996,3,2515
11:55:44.507],-8996,1,2508
11:55:44.518],-8997,0,2499
11:55:44.529],-8998,-1,2498
11:55:44.540],-9002,0,2502
11:55:44.551],-9003,0,2506
11:55:44.562],-9004,0,2501
11:55:44.573],-9004,3,2507
11:55:44.584],-9004,2,2517
11:55:44.595],-8999,0,2527
11:55:44.606],-8998,0,2514
11:55:44.617],-8997,6,2500
11:55:44.628],-8995,5,2499
11:55:44.639],-8994,3,2495
11:55:44.650],-8996,0,2492
11:55:44.661],-8998,1,2490
11:55:44.672],-8998,5,2491
11:55:44.683],-9002,2,2498
11:55:44.696],-9003,1,2507
11:55:44.705],-9005,1,2503
11:55:44.716],-9004,0,2504
11:55:44.727],-9005,1,2508
11:55:44.738],-9003,1,2505
11:55:44.749],-8999,4,2503
11:55:44.760],-8999,3,2491
11:55:44.771],-9000,0,2470
11:55:44.782],-9000,-1,2472
11:55:44.793],-9002,0,2472
11:55:44.804],-9003,1,2469
11:55:44.815],-9003,3,2465
11:55:44.826],-9005,2,2465
11:55:44.837],-9005,-1,2476
11:55:44.848],-9005,3,2477
11:55:44.859],-9006,2,2481
11:55:44.870],-9003,7,2486
11:55:44.881],-9001,7,2475
11:55:44.892],-8999,6,2476
11:55:44.903],-8998,6,2464
11:55:44.914],-9001,8,2444
11:55:44.925],-9003,6,2443
11:55:44.936],-9007,6,2441
11:55:44.947],-9010,3,2453
11:55:44.958],-9010,2,2460
11:55:44.969],-9009,4,2456
11:55:44.980],-9006,4,2453
11:55:44.991],-9003,3,2451
11:55:45.002],-9001,3,2447
11:55:45.013],-9001,0,2436
11:55:45.024],-9000,1,2423
11:55:45.035],-9002,4,2418
11:55:45.046],-9006,1,2428
11:55:45.057],-9008,-3,2435
11:55:45.068],-9011,-4,2435
11:55:45.079],-9014,-4,2437
11:55:45.090],-9014,-1,2445
11:55:45.101],-9010,0,2437
11:55:45.112],-9007,-3,2428
11:55:45.124],-9005,-2,2424
11:55:45.134],-9005,0,2413
11:55:45.145],-9004,-1,2410
11:55:45.156],-9003,2,2401
11:55:45.167],-9003,2,2398
11:55:45.178],-9006,0,2403
11:55:45.189],-9010,5,2411
11:55:45.200],-9007,4,2422
11:55:45.211],-9005,6,2425
11:55:45.222],-9002,7,2415
11:55:45.233],-9000,8,2404
11:55:45.244],-9000,5,2394
11:55:45.255],-9003,8,2386
11:55:45.266],-9005,7,2388
11:55:45.277],-9007,5,2396
11:55:45.288],-9010,3,2395
11:55:45.299],-9008,2,2405
11:55:45.310],-9003,6,2411
11:55:45.321],-9000,6,2407
11:55:45.332],-8998,1,2389
11:55:45.343],-8997,1,2382
11:55:45.354],-8999,1,2370
11:55:45.365],-9002,0,2381
11:55:45.376],-9002,0,2382
11:55:45.387],-9006,-3,2380
11:55:45.398],-9006,-3,2391
11:55:45.409],-9008,0,2387
11:55:45.420],-9006,-1,2401
11:55:45.431],-9001,0,2396
11:55:45.442],-8999,1,2396
11:55:45.453],-8997,0,2398
11:55:45.464],-8995,0,2397
11:55:45.475],-8996,1,2396
11:55:45.486],-8996,0,2383
11:55:45.497],-8998,4,2368
11:55:45.508],-9001,-1,2370
11:55:45.519],-9004,-2,2379
11:55:45.530],-9008,0,2380
11:55:45.541],-9010,0,2378
11:55:45.552],-9008,2,2387
11:55:45.563],-9008,1,2394
11:55:45.574],-9007,-2,2399
11:55:45.585],-9005,0,2397
11:55:45.596],-9003,1,2393
11:55:45.607],-9001,5,2382
11:55:45.618],-8999,4,2373
11:55:45.629],-8999,3,2367
11:55:45.640],-8999,3,2359
11:55:45.651],-9000,-1,2358
11:55:45.662],-9003,0,2356
11:55:45.673],-9006,4,2357
11:55:45.684],-9009,2,2364
11:55:45.698],-9009,-2,2383
11:55:45.706],-9008,-1,2388
11:55:45.717],-9009,-3,2383
11:55:45.728],-9008,0,2369
11:55:45.739],-9005,0,2375
11:55:45.750],-9001,0,2372
11:55:45.761],-9003,0,2363
11:55:45.772],-9003,-2,2344
11:55:45.783],-9005,-1,2333
11:55:45.794],-9007,1,2349
11:55:45.805],-9009,1,2357
11:55:45.816],-9009,-2,2365
11:55:45.827],-9007,2,2357
11:55:45.838],-9004,3,2350
11:55:45.849],-8999,1,2353
11:55:45.860],-9000,2,2343
11:55:45.871],-9001,-2,2331
11:55:45.882],-9001,-1,2331
11:55:45.893],-9004,3,2315
11:55:45.904],-9007,1,2323
11:55:45.915],-9008,0,2338
11:55:45.926],-9008,0,2334
11:55:45.937],-9007,-2,2343
11:55:45.948],-9004,2,2331
11:55:45.959],-9004,3,2328
11:55:45.970],-9002,-3,2320
11:55:45.982],-9003,-3,2304
11:55:45.992],-9004,-1,2309
11:55:46.003],-9006,-1,2316
11:55:46.014],-9007,-1,2324
11:55:46.030],-9008,-1,2329
11:55:46.036],-9007,-5,2331
11:55:46.047],-9009,-2,2341
11:55:46.058],-9009,-2,2336
11:55:46.069],-9008,1,2319
11:55:46.080],-9006,0,2311
11:55:46.091],-9005,-2,2305
11:55:46.102],-9006,-3,2304
11:55:46.113],-9009,0,2304
11:55:46.124],-9009,0,2314
11:55:46.135],-9007,0,2334
11:55:46.146],-9007,0,2328
11:55:46.157],-9008,-4,2334
11:55:46.168],-9008,1,2338
11:55:46.179],-9007,2,2332
11:55:46.191],-9003,-2,2328
11:55:46.201],-9003,-3,2308
11:55:46.212],-9005,-3,2298
11:55:46.223],-9003,-3,2308
11:55:46.234],-9007,0,2302
11:55:46.245],-9009,-1,2305
11:55:46.256],-9009,-1,2314
11:55:46.267],-9012,-5,2324
11:55:46.278],-9013,-6,2328
11:55:46.289],-9013,0,2331
11:55:46.300],-9010,3,2327
11:55:46.311],-9008,-3,2312
11:55:46.322],-9007,-3,2296
11:55:46.333],-9007,-1,2293
11:55:46.344],-9008,-2,2303
11:55:46.355],-9008,-3,2312
11:55:46.366],-9010,-2,2323
11:55:46.377],-9009,-7,2328
