10:14:29.425],-10,-15,87
10:14:29.436],-10,-15,87
10:14:29.447],-10,-15,87
10:14:29.458],-10,-15,87
10:14:29.469],-11,-15,87
10:14:29.480],-10,-15,87
10:14:29.491],-10,-15,87
10:14:29.502],-10,-15,87
10:14:29.513],-10,-15,87
10:14:29.524],-10,-15,87
10:14:29.535],-10,-15,87
10:14:29.546],-9,-15,87
10:14:29.557],-9,-15,87
10:14:29.568],-9,-15,87
10:14:29.579],-9,-15,87
10:14:29.590],-9,-15,87
10:14:29.601],-9,-15,87
10:14:29.612],-9,-15,87
10:14:29.624],-10,-15,87
10:14:29.634],-10,-15,87
10:14:29.645],-11,-15,87
10:14:29.656],-11,-15,87
10:14:29.667],-11,-15,87
10:14:29.678],-11,-15,87
10:14:29.692],-10,-15,87
10:14:29.700],-10,-15,87
10:14:29.711],-10,-15,87
10:14:29.722],-11,-15,87
10:14:29.733],-11,-15,87
10:14:29.744],-11,-15,87
10:14:29.755],-11,-15,87
10:14:29.766],-11,-15,87
10:14:29.777],-11,-15,87
10:14:29.788],-10,-15,87
10:14:29.799],-10,-15,87
10:14:29.810],-11,-15,87
10:14:29.821],-11,-15,87
10:14:29.832],-11,-15,87
10:14:29.843],-10,-15,87
10:14:29.854],-10,-15,87
10:14:29.865],-10,-14,87
10:14:29.876],-10,-14,87
10:14:29.887],-10,-14,87
10:14:29.898],-10,-14,87
10:14:29.909],-11,-14,87
10:14:29.920],-11,-14,87
10:14:29.931],-11,-14,87
10:14:29.942],-11,-14,87
10:14:29.953],-11,-14,87
10:14:29.964],-11,-14,87
10:14:29.975],-11,-14,87
10:14:29.986],-11,-15,87
10:14:29.997],-11,-15,87
10:14:30.008],-11,-14,87
10:14:30.019],-11,-14,87
10:14:30.030],-11,-15,87
10:14:30.041],-11,-15,87
10:14:30.052],-10,-15,87
10:14:30.063],-10,-15,87
10:14:30.074],-10,-15,87
10:14:30.085],-10,-15,87
10:14:30.096],-10,-15,87
10:14:30.107],-10,-15,87
10:14:30.118],-10,-15,87
10:14:30.129],-10,-15,87
10:14:30.140],-11,-15,87
10:14:30.152],-10,-15,87
10:14:30.162],-10,-15,87
10:14:30.173],-10,-15,87
10:14:30.184],-10,-15,87
